 ,DA,SA,LL,TV,VEC
1e-05,1200,1372825,55400392,59001,1325323
2e-05,1000,1916434,55123987,73001,1707431
3e-05,1000,2420143,54811381,57801,2085538
4e-05,2100,3627865,55662697,38001,3264758
5e-05,1200,3374860,55349991,75601,2942853
6e-05,1100,3329159,55466293,112902,2944553
7e-05,2000,2645848,54890182,91302,2266641
8e-05,900,2630447,57018321,89702,2331041
9e-05,1400,1691230,56106704,66402,1442925
0.0001,1000,2607347,54756580,118103,2277940
0.0002,1600,1160221,54096368,43801,1106920
0.0003,1200,2212839,53822464,83701,1787232
0.0004,1101,4097373,52794345,54801,3849369
0.0005,1500,2667348,53022849,87201,3499263
0.0006,1500,3735467,53943065,97302,3489563
0.0007,2900,3865369,53980367,58901,3788068
0.0008,1600,416708,53887283,36401,376507
0.0009,2100,2271746,54078987,75801,1845338
0.001,2601,3230964,53623677,97802,2643753
0.002,4100,3300959,54574485,101802,3304359
0.003,3500,3934275,54089622,95102,3974075
0.004,3200,1456427,54132411,54801,1464128
0.005,4801,376706,54091470,21900,369906
0.006,3000,3847072,53554393,90402,3772170
0.007,3500,76201,54057282,41401,64801
0.008,4300,2308442,53733667,102502,2232740
0.009,4900,1908033,54103041,83001,1747230
0.01,4400,1989036,53342064,87401,1947836
0.02,3300,1235922,56728230,78301,1186922
0.03,3100,1315924,58402148,74301,1300524
0.04,3000,2308441,53901469,104802,2284841
0.05,5300,3519663,52759447,71401,3348560
0.06,5900,670308,52259670,44001,632208
0.07,4700,1229122,51975838,31401,1205622
0.08,4200,969418,52290850,25500,892916
0.09,3800,1428826,52411450,28201,1399125
0.1,5001,678412,52378750,51601,653612
0.2,5400,719509,52725187,43201,653708
0.3,3800,2191835,53179040,52901,2148634
0.4,4300,4002975,52746208,43902,3956673
0.5,2900,877811,53783284,23900,906811
0.6,4101,2966454,53781680,44301,2962954
0.7,3800,3197759,53643185,47801,3124957
0.8,3100,3006156,54366604,42401,3061456
0.9,4100,3444864,54143104,16300,3369163
1,5101,314905,54252811,44100,307506
