 ,DA,SA,LL,TV,VEC
1e-05,300,800,5800,3801,300
2e-05,400,800,6600,3801,300
3e-05,300,300,3000,3400,200
4e-05,400,200,6700,3400,300
5e-05,300,300,6400,3400,200
6e-05,400,600,4500,3900,500
7e-05,200,100,4300,3200,200
8e-05,400,200,6300,4500,300
9e-05,300,500,4800,3600,300
0.0001,700,100,4400,4500,400
0.0002,400,200,4100,3500,400
0.0003,300,400,6000,3100,300
0.0004,600,700,6200,3700,400
0.0005,400,300,4300,3800,500
0.0006,400,400,3000,3600,500
0.0007,600,300,5800,3600,500
0.0008,300,300,6400,3600,200
0.0009,700,700,3800,3600,300
0.001,500,400,3200,3500,300
0.002,400,500,3300,3700,200
0.003,600,900,6101,3700,300
0.004,500,300,5100,3600,200
0.005,500,400,2400,3900,300
0.006,400,300,4000,3901,300
0.007,500,700,5900,4000,400
0.008,500,200,3200,3700,200
0.009,600,200,2601,3400,300
0.01,900,300,5301,3700,400
0.02,500,200,6100,3300,200
0.03,900,300,1700,4000,400
0.04,700,1000,2200,3700,500
0.05,600,200,6800,3300,200
0.06,800,1000,3800,3900,400
0.07,700,400,4600,3400,400
0.08,1000,700,6100,3800,200
0.09,800,400,4500,4000,400
0.1,1000,400,4500,3501,300
0.2,900,300,4000,3800,300
0.3,900,200,2800,3200,300
0.4,1500,200,3601,3300,300
0.5,900,1000,3500,3601,600
0.6,1501,400,3600,3400,300
0.7,2200,500,3500,4300,500
0.8,1200,1500,4200,4000,300
0.9,1100,300,2400,3400,200
1,1400,400,4500,3400,300
