 ,DA,SA,LL,TV,VEC
1e-05,800,1300,5001,4300,900
2e-05,1300,1500,6200,4101,1800
3e-05,600,600,4000,2901,800
4e-05,600,1000,2100,2501,1300
5e-05,1000,1000,2500,3500,1700
6e-05,1000,1100,2801,4200,1500
7e-05,900,1100,4500,4100,1100
8e-05,1000,901,5000,3700,1400
9e-05,600,1000,3500,3801,1000
0.0001,900,900,3300,3400,1300
0.0002,1000,1200,3300,3400,1501
0.0003,1000,1100,4501,3200,1500
0.0004,700,900,5100,2400,1201
0.0005,1100,1000,2200,14301,1500
0.0006,1000,1000,4100,3401,1600
0.0007,1000,1100,3501,4000,1500
0.0008,1100,1100,5800,4401,1800
0.0009,1200,1000,5500,3401,2100
0.001,1400,900,6000,3300,1301
0.002,900,800,1800,2900,16901
0.003,900,1000,4600,3301,1500
0.004,1200,1300,3701,4600,1500
0.005,1801,1000,4600,3400,1100
0.006,1100,1000,2801,3500,1600
0.007,601,1000,3900,3000,1400
0.008,1400,1100,2100,4201,1600
0.009,1100,1100,4801,3800,1700
0.01,1300,1200,14701,3401,900
0.02,1100,1001,4200,3300,1200
0.03,2100,1400,2200,4200,1901
0.04,1300,1000,5001,3700,1400
0.05,1000,900,5001,3700,1400
0.06,1801,1400,3000,4900,1500
0.07,1600,1400,6100,4001,1400
0.08,1600,1100,4401,4600,1500
0.09,1400,1300,4101,4200,1300
0.1,1400,1000,4400,4301,1400
0.2,1300,1100,6401,3700,1200
0.3,1300,1200,5800,3801,1600
0.4,1400,1000,5500,3301,1200
0.5,1200,1000,5101,3400,1900
0.6,1200,1100,5601,4000,900
0.7,1400,1100,5201,3900,1400
0.8,1300,1100,4400,2800,1600
0.9,1200,1000,3401,3400,1400
1,1600,1300,6601,3400,1700
