 ,DA,SA,LL,TV,VEC
1e-05,1400,500,6100,4601,300
2e-05,500,500,6400,3700,400
3e-05,500,500,3100,3600,300
4e-05,400,500,2300,4300,300
5e-05,700,700,5001,3900,600
6e-05,400,700,3200,3800,400
7e-05,1100,600,3200,4300,500
8e-05,300,500,4801,3700,200
9e-05,300,600,2800,3700,700
0.0001,200,100,3201,3200,100
0.0002,400,400,3900,3300,200
0.0003,300,200,4300,3200,300
0.0004,300,200,5900,3700,300
0.0005,700,300,4000,3700,200
0.0006,500,200,5300,3700,200
0.0007,600,200,5400,4400,300
0.0008,500,500,3800,4100,300
0.0009,400,300,6700,3700,200
0.001,300,300,4500,3500,300
0.002,800,400,2200,3900,200
0.003,500,1300,2700,3800,500
0.004,500,600,4100,4700,600
0.005,900,600,2200,4700,300
0.006,1700,800,2900,3400,200
0.007,600,800,2901,4400,600
0.008,300,200,3800,3600,200
0.009,1500,1100,1800,4300,400
0.01,500,800,4900,3800,600
0.02,1600,700,4500,3900,1100
0.03,700,700,4100,4000,300
0.04,400,200,4301,3300,200
0.05,600,500,6100,3500,300
0.06,1200,700,2201,4500,600
0.07,800,400,6000,3300,200
0.08,1000,400,1600,3600,300
0.09,800,200,3700,3300,200
0.1,700,200,5900,3400,200
0.2,1000,400,4300,3500,500
0.3,900,500,3200,3700,400
0.4,700,300,2300,4000,200
0.5,1000,600,2100,3900,300
0.6,1000,300,2600,3300,200
0.7,900,400,2801,3800,400
0.8,1300,300,2300,3900,900
0.9,1200,300,5301,3700,300
1,1000,300,4700,3500,300
