 ,DA,SA,LL,TV,VEC
1e-05,800,800,11200,1500,100
2e-05,1500,100,10000,1200,200
3e-05,600,400,12300,2000,200
4e-05,100,200,7800,1200,200
5e-05,700,200,13401,1300,100
6e-05,700,100,7500,1200,800
7e-05,200,100,7600,900,100
8e-05,800,300,3500,1500,100
9e-05,1500,500,14801,1200,300
0.0001,600,300,14301,1600,300
0.0002,1300,300,5600,2500,100
0.0003,500,300,5300,2900,400
0.0004,900,200,12300,1300,100
0.0005,1600,400,14700,1400,100
0.0006,800,300,14101,13500,300
0.0007,1100,200,1200,1300,200
0.0008,1100,200,10300,1900,100
0.0009,700,200,10100,1300,501
0.001,1300,200,10401,2700,100
0.002,1200,200,14900,1600,300
0.003,600,200,9200,1200,200
0.004,1901,200,7100,1100,100
0.005,1300,200,700,2000,100
0.006,1900,200,7401,1900,200
0.007,1000,200,800,1200,300
0.008,1700,200,5000,1400,300
0.009,1500,200,4600,1100,100
0.01,800,500,4400,1100,600
0.02,1100,200,10400,1500,100
0.03,2300,100,500,900,200
0.04,2600,900,13000,900,100
0.05,2700,500,11800,1900,200
0.06,1500,200,6700,900,200
0.07,2200,300,15001,800,600
0.08,2200,200,3800,1200,100
0.09,2900,600,15201,900,300
0.1,2100,300,13600,800,200
0.2,1200,100,7900,900,200
0.3,3100,300,7000,2100,200
0.4,1600,100,14400,600,100
0.5,3200,300,2700,1100,200
0.6,2900,400,3399,1800,200
0.7,2000,300,13700,1000,300
0.8,2400,400,11100,1000,100
0.9,2000,200,2800,1100,200
1,1500,300,14001,900,200
