 ,DA,SA,LL,TV,VEC
1e-05,900,500,7600,1100,200
2e-05,600,200,2201,1200,300
3e-05,800,500,16700,4400,200
4e-05,600,200,6900,1400,300
5e-05,600,200,11600,1800,200
6e-05,700,200,9200,1701,100
7e-05,300,200,4300,600,100
8e-05,600,200,7200,1200,800
9e-05,300,100,7500,900,100
0.0001,600,300,11300,2100,100
0.0002,1600,300,3500,3000,200
0.0003,1200,200,7101,1900,200
0.0004,1300,200,11100,1800,200
0.0005,1200,300,1300,1600,200
0.0006,1000,200,4400,1600,100
0.0007,1300,300,3800,1300,200
0.0008,1300,100,8400,900,100
0.0009,800,200,9101,1900,600
0.001,800,200,13501,1900,100
0.002,1700,300,6800,1700,100
0.003,2000,300,7600,2100,200
0.004,2300,300,9100,1800,800
0.005,3900,200,17200,1300,100
0.006,800,100,8600,800,100
0.007,2100,300,3701,1300,100
0.008,2400,200,5000,2100,200
0.009,2200,200,5300,1400,100
0.01,2100,200,4300,1700,100
0.02,1800,200,15000,3000,200
0.03,1400,300,400,1900,100
0.04,2200,400,12100,1000,200
0.05,2200,600,13701,600,200
0.06,1500,300,16901,800,300
0.07,1000,200,1300,900,200
0.08,2100,300,4800,1100,100
0.09,2100,300,12300,1300,300
0.1,2700,300,5000,1000,200
0.2,3800,700,11800,1500,200
0.3,2100,800,17300,1300,300
0.4,3000,200,15800,900,700
0.5,2800,300,10500,900,200
0.6,1400,100,13300,800,200
0.7,3800,400,11300,1300,400
0.8,3400,300,14900,1800,200
0.9,1700,300,3900,800,200
1,1400,200,6800,600,300
