 ,DA,SA,LL,TV,VEC
1e-05,500,300,7800,3100,600
2e-05,100,200,2900,700,200
3e-05,500,200,8700,3800,200
4e-05,600,200,7800,1400,200
5e-05,200,600,5800,1500,500
6e-05,300,100,1400,900,100
7e-05,800,700,6500,700,200
8e-05,900,500,13500,1800,200
9e-05,200,200,1600,2000,200
0.0001,600,200,17700,901,100
0.0002,700,300,12000,1700,200
0.0003,800,200,14501,2100,600
0.0004,800,200,2800,3600,100
0.0005,900,200,12800,1300,200
0.0006,600,200,2800,2300,200
0.0007,700,200,14300,1400,100
0.0008,1200,200,1700,1500,200
0.0009,800,200,14601,1300,100
0.001,1800,200,17000,900,100
0.002,2300,200,12101,1500,600
0.003,1400,300,13700,1100,200
0.004,1300,400,14800,1701,900
0.005,2200,200,4300,2100,200
0.006,2000,200,8100,2100,100
0.007,3500,300,1800,1700,300
0.008,2200,200,12300,1500,100
0.009,1200,100,9600,1300,100
0.01,2100,200,9800,2200,100
0.02,1900,200,2400,1900,300
0.03,1600,300,8300,1300,200
0.04,1300,200,15600,1200,900
0.05,1800,300,9900,1000,200
0.06,1900,200,15000,900,100
0.07,2300,200,5500,1000,300
0.08,1900,100,8300,800,100
0.09,2300,300,12600,800,100
0.1,1900,200,12900,700,100
0.2,2100,200,6000,900,100
0.3,1700,300,13000,800,100
0.4,1600,200,14201,900,100
0.5,3400,400,5600,1000,100
0.6,3300,200,12000,1000,300
0.7,1700,100,3801,900,200
0.8,2300,1600,10500,1300,300
0.9,3801,300,7100,800,200
1,800,100,8900,1900,300
