 ,DA,SA,LL,TV,VEC
1e-05,900,300,10800,3000,200
2e-05,1100,200,7700,1800,200
3e-05,700,200,1100,2000,100
4e-05,300,100,7400,800,200
5e-05,500,600,4400,1000,200
6e-05,1000,500,15901,1800,200
7e-05,300,200,5800,800,400
8e-05,700,200,17201,3500,200
9e-05,700,600,14300,1400,200
0.0001,600,700,8800,1800,200
0.0002,800,200,10300,1900,200
0.0003,600,200,12501,1900,100
0.0004,800,300,2600,2900,100
0.0005,600,300,13801,1600,100
0.0006,700,200,2200,1100,100
0.0007,700,200,6100,1300,100
0.0008,1200,200,4700,1900,100
0.0009,700,300,16901,3700,100
0.001,1100,200,11500,1600,100
0.002,1200,200,5900,2001,200
0.003,1600,200,13201,1800,100
0.004,2000,300,14701,1600,200
0.005,1400,200,4400,2000,100
0.006,1300,300,16000,3000,100
0.007,1700,200,13800,1600,100
0.008,2500,200,14900,2400,300
0.009,2300,200,8201,2300,200
0.01,2000,200,16100,1600,100
0.02,4100,300,5500,2800,200
0.03,2500,300,13000,1300,100
0.04,1000,200,4600,700,100
0.05,2000,200,5800,1000,100
0.06,2500,400,6301,1400,300
0.07,1800,300,9700,1900,100
0.08,2200,700,8300,1300,300
0.09,2600,300,19500,1400,200
0.1,2500,300,1900,1100,100
0.2,2500,800,14900,800,100
0.3,2400,300,5900,1600,200
0.4,1700,300,11600,700,200
0.5,1700,300,3100,1300,200
0.6,1700,200,3200,3200,600
0.7,2800,300,12000,1300,400
0.8,3600,300,3000,1500,100
0.9,2900,300,2700,1000,300
1,1900,300,17200,2500,200
