 ,DA,SA,LL,TV,VEC
1e-05,800,200,11900,2300,100
2e-05,500,100,15600,1000,100
3e-05,600,200,6000,1800,200
4e-05,500,300,9501,2500,400
5e-05,1000,200,16800,1700,200
6e-05,600,300,10900,2400,200
7e-05,300,200,15100,1400,100
8e-05,700,300,9700,2700,200
9e-05,500,300,2300,2100,200
0.0001,1600,800,6400,2700,200
0.0002,300,200,11300,1200,100
0.0003,600,300,8000,1800,200
0.0004,500,300,5300,1800,400
0.0005,700,200,8000,1600,200
0.0006,800,300,14700,1700,200
0.0007,700,200,6300,1600,300
0.0008,1400,300,1000,1400,200
0.0009,400,100,6900,1600,100
0.001,900,300,6000,1800,300
0.002,1100,100,1600,2700,200
0.003,2700,200,11400,1500,200
0.004,1800,200,12300,2600,201
0.005,1100,200,12800,1700,100
0.006,900,300,14600,1300,200
0.007,1100,200,8700,1800,400
0.008,2500,200,11701,1400,100
0.009,2200,400,14801,1400,200
0.01,2100,200,5600,1400,200
0.02,3400,200,1500,1900,200
0.03,1800,200,12600,900,200
0.04,2500,200,7000,900,200
0.05,1800,300,16101,1500,600
0.06,1800,200,13400,800,200
0.07,1900,300,13600,1100,200
0.08,1800,300,12900,1000,300
0.09,2000,300,8800,1100,300
0.1,2500,200,1700,1600,500
0.2,3400,200,1400,1700,200
0.3,2700,300,15000,1300,200
0.4,2801,100,7600,1100,200
0.5,2500,200,7300,1200,200
0.6,1800,400,7400,2400,100
0.7,2700,300,7700,1400,200
0.8,1900,300,18801,1200,100
0.9,3700,200,14400,1400,300
1,4600,300,15901,1100,300
