 ,DA,SA,LL,TV,VEC
1e-05,600,700,2800,1800,200
2e-05,200,200,1300,1000,100
3e-05,1000,200,3800,2400,300
4e-05,1000,200,11000,2100,200
5e-05,900,200,4800,1300,200
6e-05,200,200,1200,1100,200
7e-05,100,100,3400,1000,100
8e-05,300,100,8800,1000,200
9e-05,200,100,3100,1000,100
0.0001,200,100,1700,1900,100
0.0002,700,700,8300,1700,100
0.0003,700,300,6700,1600,200
0.0004,800,300,3900,2800,200
0.0005,801,300,6600,1800,200
0.0006,900,800,13500,1500,200
0.0007,900,300,16500,2900,200
0.0008,600,200,14700,1400,200
0.0009,1000,300,900,1200,100
0.001,1000,300,11200,2700,100
0.002,1600,300,3100,1500,100
0.003,1200,300,5000,1400,200
0.004,1200,300,4900,1700,200
0.005,2100,200,10000,800,200
0.006,1500,100,11001,1600,200
0.007,1300,300,4700,1700,500
0.008,3100,800,9300,1300,100
0.009,1700,200,3400,1700,200
0.01,1500,400,12300,1400,100
0.02,2600,400,16100,1200,200
0.03,1700,300,15000,1200,200
0.04,1600,100,4001,1000,100
0.05,2800,400,15300,1900,300
0.06,3100,300,14201,3100,800
0.07,3000,200,13500,900,300
0.08,3400,300,1700,1100,100
0.09,1900,300,7100,800,100
0.1,3500,300,13500,1600,100
0.2,2400,300,9600,600,100
0.3,1900,400,10800,1000,200
0.4,1600,400,14500,700,300
0.5,2300,300,7700,1500,300
0.6,3300,300,9900,1000,300
0.7,2500,200,6400,1000,400
0.8,1800,300,13801,1200,200
0.9,2000,500,14900,1600,400
1,2400,200,10700,1000,200
