 ,DA,SA,LL,TV,VEC
1e-05,500,200,14500,2600,200
2e-05,400,200,4300,1200,200
3e-05,100,100,1300,800,100
4e-05,801,300,5700,1200,100
5e-05,1300,200,15800,1001,100
6e-05,700,400,9900,1300,200
7e-05,600,300,5200,1300,200
8e-05,300,200,10200,1000,100
9e-05,600,100,13901,1400,300
0.0001,700,300,16800,2300,200
0.0002,700,200,2100,2100,100
0.0003,800,300,4600,1600,100
0.0004,1000,300,4800,2300,200
0.0005,700,200,2500,1500,100
0.0006,900,300,8400,2200,200
0.0007,800,100,6101,1300,200
0.0008,1000,400,2600,1500,100
0.0009,1500,200,8400,2100,300
0.001,600,100,12400,1300,100
0.002,1400,200,5000,1700,200
0.003,1400,200,7600,1300,200
0.004,2500,100,13200,1400,0
0.005,1700,200,9400,3200,200
0.006,2400,600,3600,1700,100
0.007,1800,100,1700,1400,200
0.008,1700,200,5900,2100,200
0.009,2101,300,9000,1400,100
0.01,1301,100,1500,2000,100
0.02,2100,800,1900,800,100
0.03,3400,500,14800,1400,100
0.04,2700,300,14201,1400,100
0.05,1600,200,16400,2100,200
0.06,1400,200,5100,800,200
0.07,2000,300,14300,1000,200
0.08,3000,200,500,1000,0
0.09,1200,600,16001,900,100
0.1,1400,100,5000,1000,100
0.2,1900,200,10000,1900,500
0.3,2600,200,9701,1500,300
0.4,1200,200,14800,900,300
0.5,1700,600,10100,1000,100
0.6,1400,100,12100,700,100
0.7,1000,200,12800,700,100
0.8,2501,300,10000,1100,200
0.9,2200,300,10900,1300,200
1,3800,900,7500,900,100
