 ,DA,SA,LL,TV,VEC
1e-05,200,800,16000,3600,300
2e-05,300,600,13100,4800,300
3e-05,200,100,5100,3800,200
4e-05,200,200,12601,3400,200
5e-05,300,1000,5600,5400,300
6e-05,400,400,12200,4600,400
7e-05,300,700,4800,4300,400
8e-05,100,300,1600,3400,300
9e-05,400,800,7700,5500,400
0.0001,500,500,16200,5400,300
0.0002,400,600,12400,5700,300
0.0003,400,900,3000,4800,500
0.0004,600,600,10900,5700,400
0.0005,400,500,13900,4100,600
0.0006,300,100,16200,4100,200
0.0007,400,700,14200,4300,300
0.0008,400,200,5700,4100,200
0.0009,800,300,8100,6000,300
0.001,500,500,8900,4800,600
0.002,300,500,12300,4200,400
0.003,1000,1600,9400,5001,400
0.004,500,1000,5400,5000,400
0.005,900,1000,10101,4900,800
0.006,700,400,8700,6000,400
0.007,1300,700,18000,4700,500
0.008,700,400,14401,4100,500
0.009,500,400,9300,7101,400
0.01,500,400,7000,4200,700
0.02,700,1000,8500,4000,700
0.03,800,600,9500,4200,300
0.04,600,400,5000,3700,300
0.05,700,700,4600,4400,400
0.06,700,400,4400,4300,400
0.07,500,700,9200,3500,300
0.08,700,700,7200,4401,300
0.09,1000,300,6100,4200,300
0.1,1000,500,4300,5200,600
0.2,1200,700,15000,3600,400
0.3,1200,500,12800,4201,400
0.4,700,300,14700,4400,300
0.5,1000,1200,7000,3500,300
0.6,1100,700,14501,3900,700
0.7,1200,700,7000,4200,800
0.8,900,300,12800,3900,300
0.9,1400,1000,5400,4800,600
1,1000,601,11600,3300,400
