 ,DA,SA,LL,TV,VEC
1e-05,200,500,2300,4200,200
2e-05,600,600,2800,5300,500
3e-05,500,700,3200,4800,300
4e-05,500,500,2900,6000,300
5e-05,300,700,6800,13700,700
6e-05,200,200,7300,3700,200
7e-05,100,100,11300,3600,200
8e-05,800,200,12300,5600,200
9e-05,500,400,5900,4800,300
0.0001,400,200,13900,4000,300
0.0002,200,200,2600,3700,200
0.0003,200,800,18400,4300,200
0.0004,300,300,4000,3900,300
0.0005,300,400,2200,3600,300
0.0006,900,500,4200,4601,500
0.0007,500,300,4101,3700,200
0.0008,700,500,11700,4000,200
0.0009,900,300,14300,3700,700
0.001,1200,600,13700,3700,300
0.002,300,1200,17901,3700,900
0.003,600,700,5900,4500,800
0.004,500,700,16200,4100,300
0.005,1000,600,13500,4100,400
0.006,300,300,10401,4300,300
0.007,500,600,15900,4400,400
0.008,1200,1100,8700,4201,700
0.009,1300,1000,14200,3901,300
0.01,600,500,4500,4400,900
0.02,300,300,9000,5001,300
0.03,1200,700,19500,3600,900
0.04,1300,400,10100,3600,300
0.05,400,400,6901,3400,200
0.06,600,700,3900,3500,200
0.07,700,500,2600,3800,300
0.08,1200,600,4900,3700,400
0.09,1500,400,8200,3300,400
0.1,1000,700,13301,3400,300
0.2,800,400,16400,3600,300
0.3,1100,500,15000,3701,900
0.4,1000,400,14800,3200,1000
0.5,800,500,2100,4100,600
0.6,801,300,10100,3700,300
0.7,2400,500,13400,4400,200
0.8,1400,500,4500,3700,300
0.9,1500,700,11101,4700,400
1,1500,600,6300,3600,500
