 ,DA,SA,LL,TV,VEC
1e-05,700,1000,18400,4300,500
2e-05,900,400,5200,5600,400
3e-05,100,100,13800,3500,200
4e-05,200,200,7800,3400,700
5e-05,100,100,7500,3000,200
6e-05,500,800,16800,4600,300
7e-05,500,1400,10600,4300,600
8e-05,900,800,10000,4400,400
9e-05,400,500,5500,6700,500
0.0001,200,100,12800,4200,200
0.0002,500,600,6200,4400,400
0.0003,400,600,5301,5000,300
0.0004,700,600,18401,4600,500
0.0005,800,300,13301,4200,400
0.0006,500,600,16801,5200,600
0.0007,800,400,10500,4200,400
0.0008,500,500,15500,4700,300
0.0009,1000,400,11500,4700,300
0.001,600,700,12800,4600,400
0.002,800,600,8900,5500,300
0.003,300,900,8200,4000,300
0.004,800,700,10100,5400,400
0.005,300,300,8000,3700,300
0.006,600,700,8100,6200,600
0.007,600,1000,9100,4400,500
0.008,700,400,17100,5400,400
0.009,800,600,8200,5200,500
0.01,400,500,2400,4900,300
0.02,600,600,16601,6200,500
0.03,700,800,14201,4300,700
0.04,800,700,10800,4000,700
0.05,1700,700,3000,3600,700
0.06,1200,300,11600,4300,200
0.07,1100,400,6900,4700,400
0.08,700,600,7200,4900,500
0.09,1200,400,9300,3800,400
0.1,1000,400,7000,4700,400
0.2,1000,300,2700,3700,200
0.3,1400,600,16300,3900,401
0.4,2000,700,11300,3900,800
0.5,1400,300,9001,3700,400
0.6,1300,800,4900,5300,400
0.7,1700,700,19000,5000,300
0.8,1800,700,9000,4100,800
0.9,1800,700,3400,5300,700
1,1100,600,15600,3701,300
