 ,DA,SA,LL,TV,VEC
1e-05,500,600,9001,4700,700
2e-05,600,500,17800,5000,400
3e-05,300,300,3800,4600,400
4e-05,600,700,17300,4100,400
5e-05,100,100,5400,3500,300
6e-05,500,300,8700,3700,400
7e-05,100,500,10400,3800,400
8e-05,0,100,13001,3300,200
9e-05,800,300,12301,4500,500
0.0001,300,300,6400,4000,700
0.0002,200,300,2500,4900,300
0.0003,600,500,17200,4800,500
0.0004,500,600,4701,3800,900
0.0005,400,200,11500,3900,300
0.0006,400,1300,11300,5600,500
0.0007,700,600,9800,3800,300
0.0008,900,400,12400,3600,300
0.0009,800,800,7300,4500,400
0.001,800,1000,10601,4900,400
0.002,1300,400,3400,5000,300
0.003,600,400,7900,4400,400
0.004,700,600,17200,4000,1100
0.005,800,1300,5300,5400,1200
0.006,300,300,7600,4200,400
0.007,500,500,17300,3900,200
0.008,900,900,20800,4700,1400
0.009,1000,800,6900,4200,600
0.01,800,900,4500,4300,200
0.02,700,1400,7200,4800,500
0.03,800,600,7200,4400,300
0.04,400,400,4400,3500,300
0.05,1200,1200,13400,4100,500
0.06,1500,700,14100,4300,500
0.07,1100,500,16700,3700,701
0.08,1600,1100,8501,4000,800
0.09,500,400,10900,3800,300
0.1,1100,400,4700,3600,1000
0.2,1500,800,18400,3400,500
0.3,800,500,9900,4000,600
0.4,500,300,9200,3600,400
0.5,1300,500,14401,4400,300
0.6,800,500,3301,3400,400
0.7,1500,600,13700,3900,800
0.8,1200,400,9401,5400,200
0.9,1300,500,4901,4100,500
1,2300,800,8200,3500,500
