 ,DA,SA,LL,TV,VEC
1e-05,200,300,6200,4700,300
2e-05,500,700,7401,4100,300
3e-05,400,400,14901,4600,200
4e-05,400,400,16000,3700,300
5e-05,500,400,14400,3800,200
6e-05,500,300,4500,4800,500
7e-05,400,600,10500,4500,300
8e-05,100,100,9800,3700,400
9e-05,400,1000,6000,4300,600
0.0001,100,200,16000,4900,300
0.0002,500,500,5900,4400,400
0.0003,1100,300,9000,4600,300
0.0004,500,300,16900,4900,500
0.0005,400,600,9301,4700,300
0.0006,600,400,15500,3900,200
0.0007,700,600,15400,5700,300
0.0008,600,1900,14600,4600,400
0.0009,500,1900,10000,4200,800
0.001,800,800,9800,5100,400
0.002,500,200,9200,5000,600
0.003,400,300,22300,4000,400
0.004,600,800,10401,4100,600
0.005,300,400,4000,3900,300
0.006,300,600,5200,3800,500
0.007,500,300,8301,3600,300
0.008,800,600,3000,5400,300
0.009,500,700,5500,4700,400
0.01,200,500,2900,5400,300
0.02,900,400,15501,5700,300
0.03,700,500,15201,3700,500
0.04,700,1700,2500,4100,500
0.05,700,500,10200,3400,600
0.06,800,700,14300,4000,600
0.07,900,500,14901,3900,200
0.08,1100,700,7000,3800,300
0.09,300,600,7400,3400,800
0.1,700,500,15600,4600,300
0.2,900,500,16100,3900,900
0.3,1000,300,10100,3400,200
0.4,1200,700,13001,3400,1000
0.5,1800,700,4800,4900,600
0.6,1300,1200,9000,3600,500
0.7,1200,400,10300,4600,500
0.8,1000,500,14700,4200,800
0.9,1700,500,18400,3200,500
1,600,600,18301,4200,400
