 ,DA,SA,LL,TV,VEC
1e-05,500,500,8400,6100,300
2e-05,600,600,16000,4600,300
3e-05,100,100,10800,3301,200
4e-05,400,700,15800,3800,301
5e-05,500,700,3000,5400,500
6e-05,400,400,11900,6000,400
7e-05,500,300,7700,4800,400
8e-05,300,200,4700,4200,600
9e-05,600,500,7000,4000,1000
0.0001,600,500,4500,3601,400
0.0002,200,200,8801,4200,300
0.0003,300,400,19201,4300,400
0.0004,1100,600,14600,4201,400
0.0005,400,1800,11600,6200,500
0.0006,500,600,16601,5300,500
0.0007,600,1000,6800,4100,400
0.0008,800,600,14601,4600,500
0.0009,400,600,7300,3500,100
0.001,1100,300,9600,4200,400
0.002,700,800,7400,4100,700
0.003,1000,300,17000,4800,200
0.004,700,700,11900,4000,700
0.005,700,600,3800,3800,300
0.006,1200,900,4000,4100,500
0.007,1000,500,7000,3900,900
0.008,700,800,8600,4400,400
0.009,700,600,10500,4300,400
0.01,1300,900,8600,4300,1100
0.02,900,600,6900,3900,500
0.03,800,600,14500,3600,500
0.04,1100,1300,17100,4200,700
0.05,700,700,17500,3800,200
0.06,400,300,15700,4400,200
0.07,500,300,10900,3600,200
0.08,1000,500,5900,4700,400
0.09,1200,900,17400,4200,300
0.1,1400,900,12500,3601,700
0.2,900,400,9600,3600,500
0.3,1900,600,14600,3500,500
0.4,1500,700,9600,4100,300
0.5,1300,700,3101,4300,300
0.6,2200,700,3700,4000,900
0.7,700,200,11201,3400,200
0.8,1700,300,8900,4800,300
0.9,900,600,12200,3500,500
1,1600,700,15900,4700,300
