 ,DA,SA,LL,TV,VEC
1e-05,500,800,5900,4000,700
2e-05,400,300,3800,5300,300
3e-05,400,400,9900,4000,400
4e-05,1400,600,8500,3701,400
5e-05,200,200,7600,3300,300
6e-05,500,700,6900,4200,1000
7e-05,200,100,9800,3400,100
8e-05,100,200,13300,3900,100
9e-05,500,400,7200,3800,401
0.0001,500,500,12800,4101,800
0.0002,200,300,15201,3800,200
0.0003,200,400,6600,3500,200
0.0004,200,500,7500,4101,400
0.0005,300,300,6200,3600,200
0.0006,400,300,6300,3600,300
0.0007,300,200,11300,3300,200
0.0008,400,300,5000,3600,300
0.0009,800,500,7300,4700,400
0.001,200,600,18700,4300,300
0.002,300,400,7000,3600,200
0.003,600,600,15400,4001,300
0.004,600,300,2200,4000,400
0.005,800,300,6900,3500,100
0.006,600,400,5000,4100,600
0.007,600,600,3500,4000,400
0.008,600,300,6000,3500,300
0.009,600,400,15101,3900,200
0.01,800,500,16601,3900,300
0.02,700,500,7300,3800,1200
0.03,700,500,17000,5000,600
0.04,500,200,4100,3500,200
0.05,400,400,5700,3500,200
0.06,1000,400,14201,4100,300
0.07,900,500,8400,3600,800
0.08,800,500,28901,4200,400
0.09,700,300,9500,3100,200
0.1,1100,500,5400,3501,400
0.2,1300,600,14600,4001,400
0.3,1000,400,5800,3400,1300
0.4,800,500,8301,3600,300
0.5,1000,500,15200,3800,400
0.6,1000,800,11000,3600,500
0.7,1000,200,5301,3200,300
0.8,1300,400,14100,3600,300
0.9,1700,400,10801,5200,400
1,1300,500,5500,3300,400
