 ,DA,SA,LL,TV,VEC
1e-05,1900,3001,4000,5100,1501
2e-05,1900,2300,4501,5600,1600
3e-05,1900,2300,5400,5201,1700
4e-05,2400,2600,2601,6000,2000
5e-05,2100,2000,5100,5501,2000
6e-05,2000,2100,4101,5400,2000
7e-05,2200,2500,5901,8901,1400
8e-05,2101,2700,5600,5500,1801
9e-05,1900,1800,3100,4601,1700
0.0001,1400,1700,5300,4401,1200
0.0002,2400,2300,3200,20602,1800
0.0003,1901,2800,4800,4700,1500
0.0004,2500,2600,3400,5000,1601
0.0005,2800,2800,6300,5900,1700
0.0006,2500,3101,7001,6500,1800
0.0007,2100,3200,2800,4601,1800
0.0008,3100,2800,3401,5800,1900
0.0009,3100,2700,3401,5400,1800
0.001,3000,3300,8401,5600,1800
0.002,2901,2600,3900,5500,1401
0.003,3400,2900,6001,6000,1700
0.004,2900,3601,5100,5701,2500
0.005,3000,2900,5600,6101,1500
0.006,2800,1900,3100,6001,1800
0.007,2900,2400,6101,4800,1300
0.008,2800,2100,5201,5300,1600
0.009,2800,3600,5601,7000,2000
0.01,3200,2900,3701,5000,1900
0.02,3400,3000,4901,5500,1800
0.03,4200,3300,7500,5501,1600
0.04,3300,3100,5000,6100,2000
0.05,3600,2400,4801,5900,1600
0.06,4000,2900,5401,5600,1800
0.07,3300,2500,5101,5100,1500
0.08,4200,2900,6800,5401,1500
0.09,4000,2600,5101,5400,1700
0.1,2900,3000,4300,4201,1500
0.2,4500,2901,5401,5300,2100
0.3,4001,3200,6200,5501,1600
0.4,5000,3000,7601,6601,1800
0.5,4300,2400,4101,4900,1300
0.6,3900,3701,5001,5600,1700
0.7,4601,3600,3600,6201,2100
0.8,4901,3200,4300,5101,1800
0.9,5701,2600,8200,5301,1800
1,4200,3401,4300,5401,2000
