 ,DA,SA,LL,TV,VEC
1e-05,400,400,3700,1000,300
2e-05,600,600,1900,1200,100
3e-05,600,100,4100,1300,100
4e-05,300,200,3600,1300,100
5e-05,300,100,4600,1700,100
6e-05,1000,100,2100,900,100
7e-05,500,100,3500,800,100
8e-05,900,500,2001,1100,100
9e-05,400,100,3900,1000,100
0.0001,1800,200,2800,1000,100
0.0002,600,200,3400,1100,0
0.0003,400,300,2900,2000,300
0.0004,1400,200,4200,1300,100
0.0005,1000,200,2500,900,100
0.0006,800,500,700,1300,100
0.0007,1300,100,5300,1000,200
0.0008,1600,700,1900,1100,100
0.0009,1700,100,5900,1200,100
0.001,1900,100,3600,1500,100
0.002,1300,200,4800,1100,100
0.003,2000,200,3200,900,100
0.004,2000,200,4700,1300,100
0.005,2000,600,2200,600,200
0.006,3000,200,2200,900,100
0.007,1800,100,2100,1000,0
0.008,1100,300,3300,1400,200
0.009,1401,100,6300,800,200
0.01,1200,100,3700,1401,100
0.02,1700,300,1000,2400,1200
0.03,2700,200,3600,1200,0
0.04,2100,1300,2801,2000,200
0.05,1500,600,2601,2600,1100
0.06,1600,200,2600,700,700
0.07,2801,500,2900,700,200
0.08,2500,300,2300,800,200
0.09,2200,401,4600,800,300
0.1,1600,1200,4600,1200,500
0.2,1600,100,3000,700,200
0.3,2800,400,3700,600,0
0.4,1600,200,2600,1000,200
0.5,2400,200,2900,1800,100
0.6,1600,200,3200,600,200
0.7,1700,100,3300,900,0
0.8,1700,200,2900,800,700
0.9,2100,200,4900,900,100
1,2900,200,3000,1000,100
