 ,DA,SA,LL,TV,VEC
1e-05,1000,200,3400,1200,100
2e-05,100,100,2600,700,100
3e-05,600,100,900,800,200
4e-05,600,200,3700,800,200
5e-05,700,200,1701,800,100
6e-05,400,100,2600,500,200
7e-05,400,100,700,500,100
8e-05,400,100,2400,600,100
9e-05,1300,600,900,700,100
0.0001,500,600,2800,500,100
0.0002,700,200,1400,700,100
0.0003,700,300,800,600,100
0.0004,500,200,4800,1000,400
0.0005,500,100,600,800,200
0.0006,800,1000,2200,700,200
0.0007,900,300,2000,1000,600
0.0008,900,100,5400,800,100
0.0009,2000,300,2900,800,200
0.001,1000,300,2000,600,200
0.002,1500,400,1500,1500,300
0.003,1400,300,800,600,0
0.004,1000,100,3700,1300,0
0.005,1300,200,700,1400,200
0.006,2700,300,1900,800,100
0.007,1100,100,2900,1000,200
0.008,1200,200,4600,900,100
0.009,2500,300,3700,1000,200
0.01,1700,200,1600,1600,100
0.02,1900,300,2900,700,1100
0.03,700,400,900,600,200
0.04,1200,600,2400,900,200
0.05,2900,500,2001,700,300
0.06,900,100,4700,800,400
0.07,1400,200,3000,800,100
0.08,1900,200,5500,1000,100
0.09,1900,100,3000,1200,600
0.1,2100,400,2600,900,100
0.2,1700,100,4000,800,100
0.3,2100,200,3000,900,100
0.4,1000,200,1500,700,100
0.5,2700,200,3700,900,100
0.6,1600,100,1300,1200,100
0.7,1600,100,1200,1100,100
0.8,2700,200,2900,800,200
0.9,800,100,3200,500,200
1,1800,100,400,600,200
