 ,DA,SA,LL,TV,VEC
1e-05,600,200,2500,1100,100
2e-05,600,100,500,1600,100
3e-05,300,200,5000,1200,0
4e-05,500,700,2300,1000,300
5e-05,300,200,2200,1000,100
6e-05,600,300,4201,1000,100
7e-05,800,200,2200,1600,100
8e-05,800,600,3400,900,100
9e-05,700,100,1100,900,100
0.0001,900,500,2400,1000,100
0.0002,1200,200,1600,1000,100
0.0003,600,300,5300,1400,100
0.0004,700,300,2200,1100,100
0.0005,1200,300,700,1000,0
0.0006,1700,200,1500,2200,0
0.0007,1400,200,1400,1100,100
0.0008,1500,200,2400,600,200
0.0009,1500,200,5900,900,100
0.001,2100,400,4400,1600,1400
0.002,1100,400,1400,1200,300
0.003,2500,300,4300,2000,100
0.004,1900,100,2200,1600,600
0.005,2400,200,2900,1300,200
0.006,2500,400,2900,1300,200
0.007,2000,300,3500,1100,200
0.008,1500,200,1100,2200,200
0.009,1500,200,4300,1000,200
0.01,1400,200,3100,1100,100
0.02,3100,200,3800,1700,100
0.03,2100,300,4700,1300,500
0.04,1700,200,3100,1300,100
0.05,1900,100,700,1300,100
0.06,2100,200,2701,1700,300
0.07,1900,300,3400,1000,400
0.08,2400,300,1600,800,200
0.09,2000,200,1100,1400,200
0.1,2100,400,3100,800,200
0.2,1501,200,4300,900,100
0.3,1700,600,3200,800,100
0.4,3600,200,1500,900,200
0.5,2300,400,5600,1000,300
0.6,2400,400,1800,700,0
0.7,2800,300,3800,800,300
0.8,1700,200,900,1000,100
0.9,1600,200,1200,800,400
1,2000,200,3800,1000,200
