 ,DA,SA,LL,TV,VEC
1e-05,800,100,2300,1000,100
2e-05,1800,900,2500,1101,100
3e-05,600,100,1000,800,100
4e-05,200,400,1700,1200,400
5e-05,700,200,1300,1600,400
6e-05,700,100,5100,1400,100
7e-05,500,200,4700,900,100
8e-05,600,100,700,1000,100
9e-05,600,100,1100,900,100
0.0001,300,100,3100,700,100
0.0002,500,100,4100,1600,500
0.0003,600,300,3500,1300,500
0.0004,800,200,3100,1000,400
0.0005,800,300,1300,2100,500
0.0006,900,400,3100,1600,600
0.0007,3300,100,3700,1100,300
0.0008,1200,100,4900,900,100
0.0009,2700,300,2800,1300,100
0.001,2500,0,4000,1300,100
0.002,1900,100,2300,900,200
0.003,1600,200,6000,700,300
0.004,1600,100,3200,1500,500
0.005,1100,100,2800,1100,200
0.006,600,100,3300,1200,100
0.007,1400,100,4300,900,0
0.008,1800,100,4000,1000,100
0.009,1800,100,4200,1100,100
0.01,1000,100,3300,1200,100
0.02,1800,100,2800,1000,100
0.03,2200,200,4800,900,100
0.04,1800,100,1500,700,300
0.05,1500,100,2200,1600,100
0.06,1100,100,1600,2700,100
0.07,1100,100,2801,1600,200
0.08,2200,200,3000,600,100
0.09,1900,100,2200,900,200
0.1,3000,400,1200,700,500
0.2,2100,900,2900,1000,400
0.3,1500,100,800,900,100
0.4,2500,100,3300,800,0
0.5,1400,200,4900,800,200
0.6,1800,200,4900,900,500
0.7,1300,100,4200,900,500
0.8,1000,100,3700,1300,0
0.9,1700,100,4100,800,100
1,1500,200,4401,1100,100
