 ,DA,SA,LL,TV,VEC
1e-05,700,301,1400,1200,200
2e-05,200,100,2900,700,100
3e-05,600,200,600,1000,200
4e-05,400,400,3700,800,100
5e-05,300,100,2400,800,100
6e-05,600,1300,900,800,100
7e-05,400,100,2100,800,200
8e-05,400,100,2900,800,100
9e-05,600,100,2400,1200,100
0.0001,500,300,2800,600,100
0.0002,400,200,3500,1100,100
0.0003,500,100,4000,700,100
0.0004,400,300,2501,1800,700
0.0005,600,300,5200,900,200
0.0006,500,100,1400,700,200
0.0007,1000,800,1500,1100,100
0.0008,800,100,4100,900,200
0.0009,1500,300,3900,1000,200
0.001,1100,400,4600,900,100
0.002,600,100,5000,1000,200
0.003,1000,100,3800,900,200
0.004,1500,300,1600,1200,100
0.005,1400,200,5300,900,100
0.006,1600,100,800,1000,100
0.007,1100,400,4400,1100,200
0.008,2700,100,4100,700,200
0.009,1800,200,2600,1000,100
0.01,900,200,3900,900,200
0.02,1800,200,700,300,100
0.03,1100,200,2700,900,100
0.04,2000,300,3100,600,100
0.05,1000,100,1700,700,700
0.06,1500,100,2500,600,100
0.07,2400,300,1700,700,100
0.08,3100,300,2300,600,100
0.09,2500,200,1400,700,200
0.1,1100,200,2501,1000,100
0.2,2000,200,3800,800,200
0.3,600,100,900,1400,100
0.4,2800,200,3300,600,200
0.5,1900,200,2700,600,100
0.6,1500,500,3100,900,200
0.7,1700,200,4100,700,100
0.8,1100,200,2900,500,100
0.9,1300,100,1900,1000,200
1,1400,300,1500,900,100
