 ,DA,SA,LL,TV,VEC
1e-05,600,400,2300,1000,200
2e-05,400,200,1400,1100,200
3e-05,500,100,1700,800,100
4e-05,400,100,1500,700,100
5e-05,1000,100,2600,800,100
6e-05,700,300,3400,800,300
7e-05,1100,0,2600,800,0
8e-05,600,500,1400,900,100
9e-05,600,100,1800,400,100
0.0001,1600,200,4300,600,100
0.0002,600,700,2400,800,100
0.0003,1300,200,3100,1000,100
0.0004,600,700,3900,700,100
0.0005,800,1000,1500,600,100
0.0006,1400,200,2100,500,200
0.0007,1000,200,4200,500,100
0.0008,1200,200,1800,700,100
0.0009,700,200,4000,400,200
0.001,700,200,1600,1300,100
0.002,1700,200,1300,700,100
0.003,900,200,3100,1700,0
0.004,1200,100,2800,1100,100
0.005,2000,200,1500,500,200
0.006,1000,400,2500,700,200
0.007,1600,200,2800,600,500
0.008,1000,200,1700,900,0
0.009,1100,200,3100,300,100
0.01,800,200,4400,500,200
0.02,1100,300,1600,1100,100
0.03,1900,300,3400,600,100
0.04,1900,300,4000,1100,300
0.05,1500,300,1800,700,100
0.06,1500,300,1900,1300,0
0.07,1400,300,4100,900,200
0.08,800,500,4700,800,100
0.09,1900,200,3300,600,100
0.1,1600,100,4300,1300,100
0.2,1500,300,3500,300,100
0.3,1800,300,3600,600,100
0.4,1400,400,1500,1400,100
0.5,1800,200,1200,500,100
0.6,900,300,1000,500,200
0.7,1500,200,1900,1200,0
0.8,2600,200,1000,700,100
0.9,1200,200,900,600,100
1,800,300,3400,700,100
