 ,DA,SA,LL,TV,VEC
1e-05,700,300,3800,800,100
2e-05,300,1300,3100,1100,100
3e-05,400,300,1800,1000,300
4e-05,500,400,1100,600,300
5e-05,400,400,3200,1400,300
6e-05,800,400,3101,2300,300
7e-05,400,300,3900,1600,300
8e-05,900,500,4300,800,100
9e-05,900,300,2100,700,300
0.0001,600,500,5700,700,100
0.0002,600,400,1900,1100,200
0.0003,500,400,600,1200,200
0.0004,500,300,5600,900,100
0.0005,500,400,2800,1100,500
0.0006,600,300,3600,1100,300
0.0007,600,200,4400,800,500
0.0008,900,300,1700,1600,200
0.0009,1400,300,1800,900,400
0.001,1000,400,3900,800,200
0.002,1400,200,1000,1300,100
0.003,1000,400,600,600,200
0.004,1900,400,2800,900,300
0.005,1800,900,2000,500,100
0.006,1500,400,3500,2100,100
0.007,700,400,5700,900,400
0.008,1301,100,1000,600,100
0.009,700,0,2300,900,0
0.01,1200,300,700,1400,100
0.02,1300,200,3500,1100,400
0.03,1700,100,800,900,200
0.04,1700,0,2000,700,600
0.05,2500,400,3800,1300,400
0.06,2300,300,1200,1700,100
0.07,1900,100,3600,1100,100
0.08,1100,100,1600,1200,300
0.09,2100,300,4300,1000,100
0.1,1700,200,4000,900,100
0.2,2900,200,3900,900,200
0.3,1100,100,1300,1000,100
0.4,1100,100,400,1001,400
0.5,2600,300,5200,800,100
0.6,2300,200,4000,600,100
0.7,1200,100,2000,1400,1400
0.8,1701,200,3000,800,100
0.9,3100,200,3700,1000,400
1,2400,200,2700,500,100
