 ,DA,SA,LL,TV,VEC
1e-05,9200,159603,5658607,23801,160003
2e-05,3400,2449447,5763009,15200,2212842
3e-05,2500,259705,5676707,29201,257004
4e-05,2900,252204,5565806,26800,220904
5e-05,2800,283006,5490904,16500,289305
6e-05,2500,266605,5446003,26700,260405
7e-05,2200,308305,5398903,21100,300606
8e-05,4700,328606,5725008,16701,325606
9e-05,2500,118202,5667508,25000,118102
0.0001,2400,71602,5555205,17200,75302
0.0002,3700,168003,5776410,37700,172503
0.0003,3600,370507,5631006,20201,368307
0.0004,4800,137902,5687308,31001,145002
0.0005,4600,65602,5703808,19000,64601
0.0006,3800,96402,5693107,22800,99902
0.0007,4200,382907,5838410,8500,417708
0.0008,5100,81002,5716208,23800,80202
0.0009,3900,157003,5261899,27001,154103
0.001,3800,3400,5483004,14200,5400
0.002,4600,289606,5495304,27700,285806
0.003,4300,23301,5497704,15200,24101
0.004,8400,387907,5675707,16301,377407
0.005,5400,88802,5275800,17200,91402
0.006,3300,3100,5540205,5400,2700
0.007,5100,425808,5763109,29801,377107
0.008,5700,79901,5701608,23901,80501
0.009,4400,126102,5570406,30200,126903
0.01,5600,253904,5294501,34400,244405
0.02,4500,109002,5446603,14701,116302
0.03,4000,91302,5083296,26400,87102
0.04,5800,5001,5705107,11401,4400
0.05,4500,111702,4703089,29901,116102
0.06,3300,411407,5442303,13401,391707
0.07,4900,323606,5417803,12300,310106
0.08,2200,1663232,6944531,12500,365807
0.09,2900,80302,5329301,13000,80302
0.1,2600,187604,5197698,24001,180103
0.2,2900,343807,5820710,26700,343207
0.3,5300,205804,5472203,31201,204304
0.4,2200,246805,5379602,21000,251605
0.5,2500,277105,5837710,17601,268905
0.6,3700,148702,5945486,25200,145702
0.7,3800,329707,5411403,13100,306806
0.8,3600,189704,6171017,22201,191303
0.9,2300,111102,5653907,16101,101502
1,2900,20701,6244018,16401,21300
