 ,DA,SA,LL,TV,VEC
1e-05,12100,60901,5739910,10400,52801
2e-05,3100,72202,5714609,19700,54201
3e-05,1500,193204,5625608,37200,201104
4e-05,3800,157703,5760811,28000,159103
5e-05,4100,407607,5729410,9900,387308
6e-05,2800,186103,5624808,29800,180804
7e-05,1800,40501,5541706,16100,40001
8e-05,2200,386007,5468705,14400,366507
9e-05,2600,286406,5384603,23100,275305
0.0001,2200,149803,5328802,32301,151103
0.0002,2800,453808,5533706,11300,420108
0.0003,5000,110103,5671508,28601,103302
0.0004,4700,392208,5707709,10100,371907
0.0005,3200,24301,5397003,7800,21200
0.0006,4401,149302,5660308,34300,149403
0.0007,3900,8700,5570807,5800,8000
0.0008,4600,101802,5673908,26201,93902
0.0009,6301,30700,5503705,17700,32101
0.001,3900,141403,5749810,29100,132403
0.002,5900,100202,5654108,20800,95002
0.003,5600,20500,5084897,19201,23800
0.004,2501,36200,5188199,17900,36501
0.005,6200,147403,5112898,25301,139302
0.006,3500,21601,5455404,9500,22601
0.007,3600,108402,4633388,20701,100302
0.008,3800,67101,5192699,16301,61101
0.009,3200,231805,5346802,26901,211204
0.01,3100,225304,5175000,25600,236905
0.02,3300,237204,5562807,26100,249105
0.03,2900,270405,5058597,21601,263905
0.04,4300,49601,4529986,16201,59701
0.05,3600,355107,5062297,10200,380107
0.06,2500,204704,5408203,22200,206104
0.07,5500,244905,5190800,20000,226705
0.08,2100,226904,4964295,15301,226704
0.09,3900,66701,5405404,21100,65201
0.1,1800,8500,4782792,5100,7600
0.2,3000,31901,4827292,5101,25400
0.3,2400,347206,5086498,15000,371007
0.4,2700,296406,5672208,20201,311706
0.5,5700,202904,6130217,32101,201004
0.6,2200,45701,5578207,7700,47801
0.7,2600,374007,6306421,7900,409308
0.8,2700,265104,6048082,15900,258403
0.9,2100,242103,5941977,30701,232503
1,3100,253305,6491332,19200,240605
