 ,DA,SA,LL,TV,VEC
1e-05,6600,86202,5727809,17300,88102
2e-05,2100,2453247,5539505,19801,2158141
3e-05,2100,52301,5649408,17700,47901
4e-05,4200,111302,5516305,14100,109402
5e-05,3400,125102,5061697,18800,120302
6e-05,1900,61601,4910494,18300,56501
7e-05,2900,351206,5566506,22901,333706
8e-05,2100,238605,5513205,25300,232105
9e-05,1900,210104,5411803,23900,184204
0.0001,3200,197303,4996496,26000,176403
0.0002,4200,173003,5674708,18500,173504
0.0003,2700,389507,5769210,8700,367207
0.0004,3500,20100,5500405,10500,18300
0.0005,3700,336407,4828692,12500,323606
0.0006,4400,21201,5672108,6300,22300
0.0007,3700,24801,5413503,13800,23800
0.0008,3601,40800,5424203,10800,45601
0.0009,3200,241405,5195699,19000,238805
0.001,2700,14100,5238500,7500,14700
0.002,4100,98502,4850292,18400,88602
0.003,2400,72802,5420103,17400,70401
0.004,3000,4100,5817711,14400,5200
0.005,5000,129102,5787610,22001,132802
0.006,4900,154803,5655207,31201,138102
0.007,3600,312306,5321701,32001,299106
0.008,2800,127703,5400302,21901,120902
0.009,2900,338106,5287201,34300,325306
0.01,3400,296006,5387402,27401,273705
0.02,3100,178603,5303001,31901,177003
0.03,3400,9201,5941513,15200,11100
0.04,6400,311606,5875512,31701,303105
0.05,3900,40101,5916513,16300,39601
0.06,2700,143503,5532705,28001,149203
0.07,2200,303906,5222599,20701,297005
0.08,3100,53301,6293620,13700,53501
0.09,2600,163903,5511005,26701,148703
0.1,4300,308806,6597826,36201,304405
0.2,1700,77701,6426222,27701,70901
0.3,2100,193020,5274740,21202,176918
0.4,2300,275106,5996221,15300,267705
0.5,4200,245505,5557006,20000,243405
0.6,2800,41901,5609706,15701,26100
0.7,3100,220904,6217019,39101,237805
0.8,4300,71601,5820311,21000,73702
0.9,3400,75302,7019633,12200,77402
1,3500,36001,7178536,17900,35701
