 ,DA,SA,LL,TV,VEC
1e-05,1900,355805,5757473,12000,384705
2e-05,2200,333404,5633872,18200,288504
3e-05,10500,321604,5540371,12300,303204
4e-05,3900,193102,5787774,30900,193003
5e-05,2800,211303,5550270,30101,211202
6e-05,3600,328004,5378468,13301,319604
7e-05,2500,56101,5307467,16700,48001
8e-05,2500,17000,5305967,4900,14301
9e-05,2400,251904,5148465,25200,243104
0.0001,2400,363205,5012663,19701,351704
0.0002,5100,414405,5330368,11800,379605
0.0003,2300,173503,5240166,30701,168302
0.0004,3100,122801,4785561,18000,119302
0.0005,5500,78401,5669172,22801,97201
0.0006,3900,215203,6890088,25500,214503
0.0007,3301,228602,5554170,19900,234003
0.0008,3500,173702,6415382,29600,169902
0.0009,4000,329204,5729473,18100,315904
0.001,3000,226403,5658172,30000,212703
0.002,3100,317204,5231167,18800,316704
0.003,5100,167902,5569471,30800,164002
0.004,2800,84901,5575377,14200,95802
0.005,4600,60701,5551977,17800,62301
0.006,4900,131602,5688778,25100,125002
0.007,3400,402306,5513876,6200,403805
0.008,3900,171402,5632878,28700,169803
0.009,4801,364505,5728078,20101,358205
0.01,3500,18800,5593477,6800,17901
0.02,3800,222303,5699174,21700,219503
0.03,3500,120302,5791217,22001,112602
0.04,2900,208903,5574595,29500,213704
0.05,2800,311506,5642703,15900,326506
0.06,1900,265805,5544601,19201,271905
0.07,2000,84901,6080513,23501,85101
0.08,4000,372807,5626803,11000,345807
0.09,4600,223305,5968313,28000,216904
0.1,3700,263105,5715305,22701,233904
0.2,3500,347107,5889409,16500,351007
0.3,4300,159403,5789007,29001,149303
0.4,2301,260204,6080312,31501,265905
0.5,3200,410907,5645305,2000,421008
0.6,3300,130803,5637405,16000,129602
0.7,3000,340806,5827708,27301,341006
0.8,3800,1800,6869628,2700,2400
0.9,5200,253505,6925328,39701,261005
1,2500,71001,7309095,20500,71601
