 ,DA,SA,LL,TV,VEC
1e-05,1700,251205,5598206,28001,249905
2e-05,1600,243205,5295201,13600,224504
3e-05,9900,352707,5037896,13800,339807
4e-05,1600,98001,4831692,25801,107602
5e-05,1300,9800,4737091,9300,10800
6e-05,3200,165203,5426103,22601,165303
7e-05,3100,59101,5057196,17200,60202
8e-05,3600,169303,4804291,29701,173003
9e-05,2400,132302,4689190,20100,134602
0.0001,4600,240604,5579106,27901,287205
0.0002,3000,115902,5045096,26801,112702
0.0003,1900,97201,5467705,17100,99402
0.0004,4400,20300,5502805,11800,18901
0.0005,2700,204904,5491305,33500,196504
0.0006,3800,202904,5247200,32500,203304
0.0007,4300,150603,5428004,21600,149303
0.0008,4300,69301,5623807,25501,73501
0.0009,5501,6200,5556705,7301,6500
0.001,3700,66701,5778810,18801,73001
0.002,4600,389207,5679709,19200,360207
0.003,5900,120803,5737409,27001,122802
0.004,5500,131503,5520105,26801,110202
0.005,5300,438909,5969614,10200,456209
0.006,5300,63202,5261700,14800,62901
0.007,7901,139002,5743809,24400,129403
0.008,4400,27300,5820311,15400,29301
0.009,5801,260405,5753909,19700,260705
0.01,3200,143503,5343001,25301,134503
0.02,5200,17001,5343101,11401,18700
0.03,3000,380208,5466904,16400,369807
0.04,6000,316506,5341202,36100,312506
0.05,3401,326106,5541605,30900,314106
0.06,4300,329807,4892293,31000,318707
0.07,5701,262405,6252318,40701,255105
0.08,1900,348107,5684408,35301,335206
0.09,2900,154303,5921913,24900,152103
0.1,4400,109702,5382802,23600,110903
0.2,3100,406407,5793111,20900,392008
0.3,2700,97602,5862912,26900,113202
0.4,3100,195204,5643507,40701,220704
0.5,4000,437410,5471329,26801,420409
0.6,3400,314506,5258498,21601,331806
0.7,2800,26400,6790930,10900,26001
0.8,2100,169703,6295721,34700,177504
0.9,3700,56301,4732091,19900,48601
1,2600,111602,5961314,20700,110302
