 ,DA,SA,LL,TV,VEC
1e-05,13701,233903,5731673,36100,199803
2e-05,2400,407005,5584272,19900,388005
3e-05,3000,2054726,5658672,23201,2878336
4e-05,2300,224303,5560171,28201,227503
5e-05,3901,46800,5687472,15401,47000
6e-05,3500,159402,5768274,22800,164302
7e-05,1900,61900,5721874,14700,69101
8e-05,3800,182203,5541971,32400,179802
9e-05,2000,17001,5475470,4800,9700
0.0001,2300,196803,5422769,35001,194602
0.0002,5000,154802,6818788,23200,113301
0.0003,3600,356805,5367368,9900,394005
0.0004,2601,119801,5515370,29400,117402
0.0005,5000,72401,5577371,14101,62800
0.0006,2800,25700,5707673,12900,24701
0.0007,4600,96901,5688673,15600,95802
0.0008,4600,316604,5709373,28701,334704
0.0009,4300,189603,5617372,33600,203603
0.001,3800,140402,5723273,19600,129402
0.002,4700,391005,5821374,26201,429005
0.003,4000,113801,5695473,27400,111802
0.004,2700,51100,5787074,19701,50700
0.005,4100,159902,5529871,28700,167002
0.006,5200,69101,5710273,16000,68801
0.007,3300,110801,5753774,28101,107101
0.008,4100,241803,5684073,29601,239503
0.009,3000,75101,5611572,15301,74101
0.01,2400,372905,5616372,22400,413705
0.02,4700,187702,5579471,35101,186802
0.03,3700,177203,5491471,39700,203303
0.04,2900,264704,5635872,27400,275204
0.05,5300,322705,5346468,24500,336605
0.06,3401,140801,5776573,20701,142102
0.07,5800,88002,5844479,16200,89001
0.08,5700,50801,5844375,15400,46901
0.09,3900,161320,5776810,20503,159820
0.1,4000,389406,6202792,26400,435007
0.2,1900,115303,6374619,16100,136203
0.3,1800,16100,5252596,14601,16600
0.4,4200,104302,6139814,15800,105202
0.5,4101,153502,5828008,24500,150303
0.6,2800,158103,6135214,17300,95402
0.7,2900,363707,5586704,21000,401008
0.8,3600,163003,6046912,24600,150803
0.9,2700,191004,6644523,31201,204504
1,2900,204803,6430982,25800,197203
