 ,DA,SA,LL,TV,VEC
1e-05,4801,2862554,5779108,10801,2707851
2e-05,4400,447009,5670907,7000,425908
3e-05,1900,229604,5597606,20800,224505
4e-05,1900,174904,5535604,37401,173603
5e-05,1500,227804,5482004,19100,215604
6e-05,1900,234005,5708407,28301,217304
7e-05,2800,169504,5604405,33701,160703
8e-05,2100,132002,5479204,26200,121303
9e-05,2900,105702,5808909,22801,106202
0.0001,2901,382807,5652706,13500,376307
0.0002,3300,224705,5870810,29301,284505
0.0003,3800,190004,5611005,32501,175603
0.0004,4900,128503,5772808,25301,129102
0.0005,5601,345406,5639606,18500,311506
0.0006,5000,181503,5831510,28801,177503
0.0007,6201,107802,5803309,20000,101802
0.0008,6700,366107,5859310,17901,362407
0.0009,4001,99001,5574805,18100,97002
0.001,3700,3000,5577205,11900,3300
0.002,5100,215204,5449003,30500,220204
0.003,3700,21300,5808710,16000,20501
0.004,2901,319606,5565104,29801,310606
0.005,3700,14800,5922412,12200,17300
0.006,3600,341806,5474203,28901,329306
0.007,4500,248205,5532504,48101,268805
0.008,4901,336306,5571805,40400,321406
0.009,4401,342606,5516004,38200,353107
0.01,4100,92602,5624306,23500,95102
0.02,3300,406908,4990894,23300,412108
0.03,3300,293206,5287200,27600,272405
0.04,4401,48200,5248898,17201,47301
0.05,5700,40701,5045395,6200,42701
0.06,3500,188601,5453238,22900,185702
0.07,4600,212201,5349343,25200,219202
0.08,4400,25200,4637987,14200,24901
0.09,4200,52701,5238999,12900,54701
0.1,2700,130903,4966788,23500,131803
0.2,2200,129802,5603905,17501,120702
0.3,4600,86302,5883713,20700,87102
0.4,2700,249705,5503105,27300,248005
0.5,2900,208304,6182918,47201,236004
0.6,3200,202504,5038496,26300,197804
0.7,4100,319006,6511124,43800,325507
0.8,2100,348607,6051715,26400,346907
0.9,3000,165203,6558425,34200,162304
1,2100,262905,7057334,32101,238304
