 ,DA,SA,LL,TV,VEC
1e-05,2700,2859354,5854711,28900,2539248
2e-05,2100,14700,5808810,8500,13600
3e-05,2700,99802,5786709,26101,99402
4e-05,3200,221104,5880411,27000,214504
5e-05,2600,15100,5761409,9600,15000
6e-05,3900,315006,5739708,20001,311906
7e-05,3001,252204,5661106,29301,244905
8e-05,4200,418208,5737108,6500,409808
9e-05,3800,251105,5815710,27901,249504
0.0001,3200,387107,5713408,12300,379907
0.0002,4600,312606,5812010,19800,300006
0.0003,2900,41601,5525505,19600,42901
0.0004,5700,800,5777709,4300,1800
0.0005,5000,294105,5936612,24201,260205
0.0006,3300,418008,5744508,15001,431508
0.0007,3100,207004,5464303,39901,207904
0.0008,5700,218804,5596605,30701,217204
0.0009,6200,170804,5686707,29001,171103
0.001,5000,168404,5679607,32801,171003
0.002,4600,366407,5552904,20301,359707
0.003,3800,111802,5554605,23800,115502
0.004,3200,8500,5504411,15000,11000
0.005,3500,221101,5440511,27600,215200
0.006,4100,293400,5339911,27200,272600
0.007,3300,40800,5299410,10800,40900
0.008,5101,90401,5393001,14701,91601
0.009,3600,900,5433502,4300,1700
0.01,5701,175403,5161597,35101,179103
0.02,3500,262905,5361701,28600,247105
0.03,5900,239197,4768938,23400,236097
0.04,2700,217503,5286071,16000,255504
0.05,3100,259508,4975848,22300,263808
0.06,2900,193606,4729548,26901,201007
0.07,4800,347507,5466802,14200,349506
0.08,4400,277104,5298781,18800,273004
0.09,4101,58000,5553365,9900,55001
0.1,4400,296504,5463772,13800,288804
0.2,2600,110103,5497104,24800,111302
0.3,2400,336407,5596705,12300,348807
0.4,4200,278806,4983294,15400,278906
0.5,3100,276705,5387702,11000,278705
0.6,2000,357707,5316000,8101,376007
0.7,2900,156303,6336920,18500,146103
0.8,2300,81902,5877411,14600,88202
0.9,2300,318106,5691707,15300,331406
1,2600,112002,7381039,23800,96902
