 ,DA,SA,LL,TV,VEC
1e-05,3900,2044838,5833007,27701,1896135
2e-05,1900,160703,5751006,24901,158202
3e-05,3700,225304,5769106,25701,227104
4e-05,2500,131303,5913809,26200,128003
5e-05,2900,373807,5814007,16700,365707
6e-05,3700,32901,5738806,17900,32901
7e-05,1300,26101,5667804,15801,28300
8e-05,2500,347706,5598503,19801,346006
9e-05,2800,388908,5408999,11801,358806
0.0001,2901,367206,5321598,8400,335806
0.0002,4000,70001,5843508,14100,70202
0.0003,2500,198004,5458101,25900,192004
0.0004,2600,58001,5493101,11001,57801
0.0005,5601,322605,6656822,18601,320406
0.0006,3101,182003,5769706,26900,188104
0.0007,4600,340206,5727206,13500,343807
0.0008,2800,60301,5658604,17101,59301
0.0009,3500,364107,6718125,12400,381408
0.001,2500,2700,6883328,7200,3100
0.002,4300,404608,5465601,8600,373207
0.003,4300,343706,5953411,18800,346507
0.004,4700,286305,5413301,17000,293206
0.005,3000,340706,5266598,23601,322106
0.006,3400,309505,5382601,20000,329106
0.007,4000,80501,4913892,26500,74801
0.008,2100,2300,5063994,13300,2500
0.009,5300,339607,5584904,9300,341106
0.01,3800,333806,4954693,15201,304005
0.02,4800,420008,5781007,11000,446409
0.03,4300,22900,5620309,10400,20000
0.04,3500,186603,5865810,35500,190404
0.05,3100,187703,5790109,28000,178903
0.06,4800,109702,5604904,29200,159003
0.07,5000,282605,5124497,23400,316106
0.08,6600,388708,5697306,8100,368907
0.09,5500,167703,5596404,23201,160903
0.1,2000,219905,5671305,31001,206503
0.2,2500,23301,5927410,13901,21900
0.3,2800,208804,6261217,27600,195204
0.4,2000,245305,5355100,13200,230804
0.5,3600,60601,5261498,16700,53801
0.6,2100,31301,5462802,9100,29701
0.7,3200,214404,6992230,27401,227804
0.8,1500,325206,6375619,9400,329206
0.9,2500,54501,7002391,12600,57001
1,2400,325606,6796425,13901,322006
