 ,DA,SA,LL,TV,VEC
1e-05,8800,2139041,5864111,14600,2077840
2e-05,2800,205904,5758909,35701,200404
3e-05,3100,125103,5669007,25101,117802
4e-05,2500,155903,5631007,35001,156203
5e-05,2801,394507,5575605,18401,384707
6e-05,2400,274505,5557506,26500,270405
7e-05,2200,298606,5496904,20900,298205
8e-05,2900,229305,5701308,25400,232605
9e-05,2300,140203,5715608,25101,136703
0.0001,2800,356107,5738808,16601,357706
0.0002,4100,270305,5569306,26000,262505
0.0003,3300,346407,5663807,22200,317306
0.0004,4000,313806,5727609,14200,327406
0.0005,4600,199604,5604806,34901,185304
0.0006,6001,56601,5739208,14101,57301
0.0007,3000,5700,5796210,14301,4200
0.0008,3400,283605,5895312,19900,301406
0.0009,3500,120802,5573206,30700,117203
0.001,5700,140203,5583206,31600,125503
0.002,5000,79901,5533205,13900,79802
0.003,2800,289406,5487104,16700,284706
0.004,3500,235704,5428903,24301,237704
0.005,2900,22500,5322101,15300,21401
0.006,3800,229605,4838291,29501,200704
0.007,4500,23501,5462503,12401,23600
0.008,5100,202904,4513985,23001,186103
0.009,2700,42301,4895792,19200,39501
0.01,3200,149903,4758590,26201,157603
0.02,1400,108402,5115597,17800,109102
0.03,2500,270405,5137797,31701,265905
0.04,3900,192303,15613496,21300,55101
0.05,2900,257905,5830610,45501,265705
0.06,4000,74501,5362902,20700,72002
0.07,5000,17000,5055196,5800,17200
0.08,4900,324106,5250600,24500,326206
0.09,5300,55801,4438684,17801,48900
0.1,5400,354207,5614007,10200,352507
0.2,2800,348406,5011695,22301,348806
0.3,3700,75201,5421403,12800,77902
0.4,4700,306706,5231899,31300,286306
0.5,2000,600,6100916,3000,1400
0.6,1900,413608,5205599,5700,384807
0.7,3600,387598,6583074,19200,376698
0.8,2701,147302,6100715,22301,157303
0.9,2300,44601,4836192,15701,42501
1,2700,362107,6427923,26200,345307
