 ,DA,SA,LL,TV,VEC
1e-05,800
2e-05,300
3e-05,100
4e-05,300
5e-05,300
6e-05,300
7e-05,300
8e-05,200
9e-05,601
0.0001,300
0.0002,300
0.0003,500
0.0004,400
0.0005,700
0.0006,600
0.0007,700
0.0008,700
0.0009,700
0.001,1000
0.002,1000
0.003,800
0.004,900
0.005,900
0.006,600
0.007,600
0.008,800
0.009,800
0.01,700
0.02,900
0.03,1000
0.04,600
0.05,900
0.06,1100
0.07,1000
0.08,1000
0.09,1700
0.1,900
0.2,1000
0.3,1400
0.4,1000
0.5,1400
0.6,1500
0.7,1500
0.8,800
0.9,2200
1,1500
