 ,DA,SA,LL,TV,VEC
1e-05,1101,1991456,19774256,40303,234819
2e-05,1100,6004373,23404942,48204,274022
3e-05,1000,1795441,21582399,53504,261521
4e-05,1600,2654009,24161202,42603,280722
5e-05,1201,3058240,25013068,49204,310925
6e-05,1200,2632607,31157053,51304,266721
7e-05,1701,778561,13953198,30002,78906
8e-05,1200,12713701,24728947,54204,242219
9e-05,1700,835266,16887529,19802,98108
0.0001,1300,58004,28176218,14301,8600
0.0002,1500,366929,14056307,10500,40804
0.0003,1900,2693112,22869100,34703,268721
0.0004,1800,2382088,9149320,45804,203816
0.0005,1800,2040060,22769093,67305,219117
0.0006,1800,2205274,23873579,64705,255020
0.0007,2600,433635,18884786,18302,53604
0.0008,2400,14098810,23650162,28702,373529
0.0009,2400,596347,35569200,20102,64205
0.001,2301,4956790,23484048,48704,297724
0.002,2600,769060,14798564,8041333,84707
0.003,2600,5699049,26870515,44204,301824
0.004,4000,877469,9559353,18301,80307
0.005,2700,6524413,23250331,46803,239019
0.006,2700,3160749,24066194,55405,345727
0.007,2201,3506976,7633600,30003,417633
0.008,1800,3435670,13797286,34803,369429
0.009,2800,2417591,22238750,54405,209016
0.01,1901,3303260,13969999,33203,343427
0.02,2500,9728366,26789409,37903,309724
0.03,3100,644751,9666761,24002,72806
0.04,2700,2261878,24489828,37303,197415
0.05,2901,8072835,23297433,10300,399432
0.06,4001,2745116,25579313,42604,215817
0.07,2800,12529887,6670625,30802,228518
0.08,3500,185915,18828782,20502,23902
0.09,3600,2883027,24026492,30402,255620
0.1,3200,1064784,11764027,33902,131111
0.2,3900,194715,27066923,10401,26602
0.3,3600,8194344,29279601,29402,262521
0.4,16402,4437349,32729774,17201,282622
0.5,2700,1908751,22332257,27502,174214
0.6,3601,1782241,16840433,44604,172013
0.7,3400,1405911,26311677,30802,152912
0.8,2400,553043,22804598,20601,103908
0.9,4200,14106811,26073354,51704,224318
