 ,DA,SA,LL,TV,VEC
1e-05,1100,684054,12957822,18901,73406
2e-05,1000,947675,19492037,36803,129010
3e-05,1201,5891764,23051117,34503,201416
4e-05,1100,9985188,23915286,46303,256321
5e-05,1600,1917051,14470441,27502,201416
6e-05,1500,582546,23987191,20902,58905
7e-05,1300,6100182,22437369,29002,166313
8e-05,1200,15118692,7348780,39803,16393593
9e-05,1100,1560723,22887205,29902,157913
0.0001,1600,427434,26953925,16201,47504
0.0002,1600,6388004,27200945,35103,357528
0.0003,1700,1356807,18212236,31303,142211
0.0004,1800,1019480,8754391,15501,100608
0.0005,1500,3306461,23846880,46703,310825
0.0006,2101,8008131,25427205,28402,392331
0.0007,2100,1338405,17352269,28602,166213
0.0008,2300,494339,12746205,22402,50404
0.0009,2000,3542279,8014732,21601,368129
0.001,2400,757259,24571438,16701,93308
0.002,1800,4206032,20152189,41203,314825
0.003,2100,1680233,13503365,27902,187315
0.004,2300,6588119,23615662,33003,151912
0.005,2900,192616,15512123,6401,23601
0.006,2100,7792514,23662766,35403,386431
0.007,2200,20002,18911191,16502,3900
0.008,2100,5278616,7176266,32003,20180491
0.009,2200,5048298,27906701,58905,241919
0.01,2100,706556,27798892,22002,72206
0.02,2700,86207,25092179,8401,12901
0.03,2400,2917530,29026589,53204,275722
0.04,2600,5273816,24067998,33303,99307
0.05,3200,902070,14297906,27202,97807
0.06,2501,1702332,21247045,35202,181914
0.07,3400,11753611,6605513,56304,261920
0.08,2400,3403264,16865810,33902,345427
0.09,3500,11432789,23679441,34902,332026
0.1,3500,5100,24305692,5100,1800
0.2,3100,1409711,23183316,34202,139711
0.3,2600,11749923,13356149,48904,219217
0.4,3401,132010,23773668,21102,17001
0.5,4201,6854141,25281195,31403,143011
0.6,4600,39003,32222639,28902,5500
0.7,2900,11690920,25036971,49504,241919
0.8,2400,3570781,21484191,37103,317225
0.9,3000,1968256,24733664,25502,177314
