 ,DA,SA,LL,TV,VEC
1e-05,4200,9546852,23496750,24202,424434
2e-05,2900,7033354,22912204,38903,247620
3e-05,2700,4544958,24003890,22702,358428
4e-05,3000,500539,27254847,33502,40903
5e-05,3400,11686920,28983682,7501,442135
6e-05,3101,12101,18083323,7100,3000
7e-05,3100,20469012,17102747,8600,420033
8e-05,3701,161212,10289410,7801,17001
9e-05,3101,4095922,24498629,23302,304524
0.0001,3400,5636143,26737205,37803,192115
0.0002,3700,12609993,23651863,24002,290823
0.0003,3800,9097516,23283134,21202,367929
0.0004,4500,19250916,22455368,11801,419233
0.0005,4400,4691470,13364353,26602,292623
0.0006,4700,2402089,22237251,18701,83207
0.0007,5401,9650960,22109841,9501,16468996
0.0008,5100,5094401,14708559,31202,180814
0.0009,5301,19880465,19859464,35802,298224
0.001,4600,308524,23757670,9201,28502
0.002,6300,894671,15564426,17401,74206
0.003,4800,1479417,22673786,30402,104708
0.004,5400,416633,14640153,13601,32003
0.005,5100,1634028,23319036,33903,135711
0.006,5301,13601871,31387571,9401,472237
0.007,5800,647651,24867258,24801,51904
0.008,5401,1769339,8787992,27802,137211
0.009,5300,6063278,8448965,28703,148811
0.01,5901,12073851,28000604,41004,238118
0.02,5600,5385525,15518225,26202,126510
0.03,4600,248020,23700170,14701,25602
0.04,4800,994579,26919323,17001,82306
0.05,4700,3133247,33396834,38703,283223
0.06,4701,2660810,30555909,44904,206916
0.07,6100,6068178,32971400,24302,382530
0.08,3200,2999136,30801828,37703,246620
0.09,5101,2706813,17755700,45003,172414
0.1,3200,12138857,24321517,36703,255420
0.2,6101,6199088,18563262,32003,131410
0.3,3100,1892349,25459006,35503,149312
0.4,3000,4163228,41210847,31702,275922
0.5,3000,3494977,24127410,50904,237419
0.6,4100,18480960,9115720,29102,259621
0.7,3401,5103202,24914365,41104,168513
0.8,2500,966877,30664018,19402,78806
0.9,3301,155412,24839959,23902,13501
