 ,DA,SA,LL,TV,VEC
1e-05,11701,1067884,13735383,20601,3142048
2e-05,3601,1141690,23890183,35103,68205
3e-05,3300,565945,23390444,20702,46403
4e-05,12200,16419494,19262719,48904,273221
5e-05,3500,738358,7889622,22902,60205
6e-05,3800,19589544,23212630,27802,294223
7e-05,3300,17455076,20730134,23102,125010
8e-05,4501,20277098,19776058,20902,341227
9e-05,3900,3161649,13511365,25402,234319
0.0001,3800,159513,12886616,8101,17401
0.0002,3701,10655940,27967504,28402,195316
0.0003,3900,17522981,23880883,5200,449135
0.0004,4600,891271,27422661,25802,65506
0.0005,4200,21995334,23333339,14701,472938
0.0006,4500,1596426,21176269,34303,177714
0.0007,4300,687954,24962068,20501,56105
0.0008,5200,8973807,27001428,13301,406332
0.0009,5600,6068678,22351862,26202,162713
0.001,5301,5866762,23477450,28702,139111
0.002,4400,492739,12376876,19701,43304
0.003,5300,21050059,23510353,16102,372829
0.004,5001,2160170,20065281,28302,130811
0.005,5300,4551759,23453848,21502,86207
0.006,6101,1922651,7771412,28802,122710
0.007,5400,1668131,13717382,34402,152112
0.008,4100,9187224,14144715,20902,273821
0.009,9501,875269,12557689,20602,64005
0.01,5900,5071500,19907569,46504,342427
0.02,5200,4234134,24552435,35003,166713
0.03,5400,1894349,26232468,33502,119410
0.04,4701,6478110,23795875,29602,208917
0.05,5400,830866,15361611,21701,42604
0.06,4300,67006,22681487,7301,8000
0.07,6101,1183293,9399640,26803,89907
0.08,5700,8556474,23581258,34803,245319
0.09,4900,6485411,36607084,13501,401632
0.1,5500,9103517,15462819,11200,370430
0.2,3300,2104066,28858980,31503,166413
0.3,2900,5520436,14020506,31002,135911
0.4,2900,4707471,35414392,26302,496639
0.5,3200,535043,28875375,22202,45304
0.6,2501,910771,25552604,32903,131110
0.7,2300,3570781,24983564,20802,89807
0.8,2700,8251149,35264876,19402,340326
0.9,2700,2813722,10228305,38603,234519
