 ,DA,SA,LL,TV,VEC
1e-05,5400,1227522,54442450,62101,1278522
2e-05,9100,36600,54849757,42201,32901
3e-05,3300,1817432,54850657,80501,1755531
4e-05,4400,2763648,54382349,38200,2729648
5e-05,4700,3683265,55275964,45501,3617563
6e-05,3100,672112,54671754,61901,658611
7e-05,5400,1033318,54430349,46401,1022918
8e-05,4700,866715,54352649,62801,851215
9e-05,5700,1350024,54326348,71001,1351224
0.0001,4901,121802,54631453,14200,119102
0.0002,5000,2671447,54283847,70401,2569945
0.0003,4000,2862150,54225846,43801,2823249
0.0004,3200,721113,54604055,58901,682012
0.0005,4000,1321723,54014845,33100,1322623
0.0006,5800,496509,54384451,54601,492308
0.0007,3400,506008,54046346,28300,502609
0.0008,5400,1693329,54775058,51601,1663329
0.0009,6200,898416,55422570,63301,890415
0.001,5700,580510,54362651,39300,585210
0.002,4600,2573245,54789357,75102,2529344
0.003,5300,3468861,54246548,21900,3459160
0.004,6400,697812,53963843,45600,692012
0.005,6200,1393824,53821341,73402,1392224
0.006,7301,2365841,54521252,66202,2338041
0.007,7700,541209,54016944,25101,515909
0.008,6200,460808,53421332,36001,459108
0.009,7300,3519462,54193847,64101,3542462
0.01,6300,642112,52990026,59201,648711
0.02,6800,2080337,54223546,80401,1879133
0.03,7000,1366424,53859841,48501,1325723
0.04,6700,2023236,54303146,76302,1968434
0.05,6100,3112754,53481134,95502,3054953
0.06,6800,2006635,52479418,75802,1982434
0.07,6400,3258158,52061215,88501,3331859
0.08,3101,1586127,52142714,33401,1559727
0.09,7200,2917651,53016930,91801,2930352
0.1,6500,2642347,52151415,66301,2366941
0.2,4400,516809,52017919,35201,496709
0.3,5100,1742831,52588429,53501,1689730
0.4,4901,2545744,53225526,96402,2535844
0.5,5500,147102,53101629,34701,132102
0.6,3900,1214822,52948135,38901,1193821
0.7,3200,3566463,53349341,93502,3549163
0.8,5400,3474462,54258055,93202,3495661
0.9,4900,2316142,53690664,75601,2325042
1,4800,195704,53905758,41301,173103
