 ,DA,SA,LL,TV,VEC
1e-05,13401,3538763,54212662,52501,3482962
2e-05,4800,2806050,53943158,45201,2812950
3e-05,4400,3989671,54571969,14300,4033172
4e-05,5500,376907,53944358,49901,358106
5e-05,2200,4077072,53778755,42601,4099873
6e-05,2300,789514,53949258,34701,739113
7e-05,3200,1687530,54016860,44400,1698631
8e-05,2400,2325442,53758454,52501,2304041
9e-05,2900,1543227,54300864,78302,1539327
0.0001,3200,444108,54167562,36900,418307
0.0002,4700,830315,54773873,44101,817414
0.0003,2900,3427861,54773673,41001,3383960
0.0004,3700,895516,57579322,62102,908816
0.0005,4400,865116,53739054,25101,832315
0.0006,7400,4126573,53925358,24100,4119073
0.0007,3600,1295423,55998395,33900,1258823
0.0008,3900,269305,54248563,31301,271305
0.0009,9801,159602,54145561,45601,140602
0.001,6600,2384743,54023159,77802,2380342
0.002,6700,1001418,54437769,31200,987118
0.003,5400,556510,53363248,31701,556810
0.004,6900,1732131,53179644,56401,1701331
0.005,7100,2467844,53719353,62001,2445244
0.006,6501,2986353,58126132,51301,2944152
0.007,6000,1132520,52871239,71001,1081120
0.008,5400,80302,52634435,13400,76902
0.009,5100,1675930,53235645,50601,1666430
0.01,7600,1392324,58053329,59301,1397524
0.02,7700,3084855,51854822,47401,3088355
0.03,3000,2084137,53577452,56601,2096337
0.04,7100,413108,51741722,47901,397207
0.05,7401,3701766,51666829,35601,3737667
0.06,6300,2982953,52128135,21501,2955853
0.07,6800,495709,52241935,36400,429108
0.08,6600,29801,51769827,32100,29101
0.09,3500,834415,53530260,32201,822514
0.1,4600,506309,52177833,21901,507409
0.2,4000,960617,52042327,47301,896516
0.3,7100,601811,58106345,54801,589010
0.4,3700,3235258,52192335,25000,3413362
0.5,3300,1355824,53463655,38001,1383525
0.6,3000,2193939,53242750,60101,2145238
0.7,3800,1785931,54356862,46900,1767132
0.8,4900,1097914,54416200,62701,1057313
0.9,5300,570310,54120662,26200,574811
1,5001,475608,54572772,33701,464808
