 ,DA,SA,LL,TV,VEC
1e-05,13600,18849042,57115033,48301,18918943
2e-05,2900,2578533,57155334,44000,2524333
3e-05,6800,867312,58608552,45201,871511
4e-05,7600,2386531,56901631,69001,2315730
5e-05,5300,1308017,58495151,69401,1297517
6e-05,6300,90501,56562927,18400,85401
7e-05,6400,1037713,62807907,67201,1032913
8e-05,7100,2885837,55481913,33800,2866737
9e-05,7000,2071227,55388111,47701,2520232
0.0001,4600,2462031,57137734,41801,2447131
0.0002,5200,4339856,55409812,12200,4240254
0.0003,5700,1512320,55678615,39101,1464518
0.0004,6801,589229,56176486,24401,585929
0.0005,6300,2850236,56154324,47701,2890037
0.0006,6400,2561733,57794745,68301,2676934
0.0007,7600,1949525,56490928,63801,1899124
0.0008,6300,2283329,56053422,57001,2271429
0.0009,5900,1236716,55241712,56201,1220515
0.001,8200,184403,56587729,38600,181603
0.002,7600,412512,56090885,55502,414012
0.003,8800,3981971,55852891,67001,4027671
0.004,7000,2935053,54783002,91902,2737750
0.005,7200,3353661,56461723,23001,3364161
0.006,14400,4301379,55664818,14400,4239577
0.007,8500,3403362,55755308,29900,3398461
0.008,5000,68102,55980539,37201,69801
0.009,6800,2336542,58120255,42701,2279641
0.01,8900,332306,55716117,30700,324906
0.02,9101,2753350,55758711,38201,2830651
0.03,9001,1529727,55282304,40600,1451427
0.04,6700,675512,54264985,70901,681513
0.05,7200,1514128,53524571,40301,1515128
0.06,7300,3254959,54514290,30101,3437062
0.07,4600,1390025,54549490,53001,1384525
0.08,7000,3621565,54530781,41801,3570164
0.09,6900,397107,54278061,14601,389607
0.1,5900,814215,54673007,50601,840715
0.2,9200,2376730,54684098,32900,2353430
0.3,6000,4004352,54165308,14200,3997152
0.4,8700,387505,54363598,50500,390805
0.5,6000,1685831,55470721,36000,1671631
0.6,3700,102602,54945115,34401,104402
0.7,5000,2309243,55248822,46800,2253142
0.8,6300,358506,61646440,42901,355007
0.9,4200,2136639,56996853,63001,2140339
1,4501,525809,56714546,45701,527010
