 ,DA,SA,LL,TV,VEC
1e-05,4400,3031656,54232494,53401,3054856
2e-05,5400,1405225,54396897,37701,1360225
3e-05,5400,3583466,54600401,32900,3543165
4e-05,6800,1904235,53708884,52001,1904335
5e-05,3600,276905,53672483,21201,261005
6e-05,5900,1511328,53713684,70102,1463626
7e-05,4100,161903,53222676,19700,154903
8e-05,5600,3712468,53134874,21400,3623667
9e-05,6300,3257060,53256176,45101,3455763
0.0001,5600,4179777,53785885,48401,4087175
0.0002,2900,700,54035791,4900,2000
0.0003,6600,3437963,53020872,57101,3354962
0.0004,5500,3495164,53308477,31501,3422363
0.0005,4100,935018,53502380,63202,921716
0.0006,4100,280805,53648384,30901,270405
0.0007,5701,252904,53548582,93101,248605
0.0008,5400,3044756,53052473,116402,3252760
0.0009,5800,3060357,53599183,113902,3085356
0.001,6100,276405,53198376,21100,258905
0.002,6901,616311,55204710,53201,614611
0.003,6500,3688068,53102872,31100,3758069
0.004,6900,1366591,52384861,36800,1356591
0.005,5600,3903865,52597386,54601,3987667
0.006,8000,2259029,52877689,59601,2244729
0.007,5800,3267942,53437687,42101,3291342
0.008,4600,2475731,52583273,47001,2501832
0.009,6300,2616634,52876984,35700,2636034
0.01,8401,1670321,52414764,70000,1637521
0.02,8300,564807,52199770,57900,505807
0.03,6500,1650631,52433661,50801,1620729
0.04,8200,1875735,51603343,32100,1811633
0.05,6100,3694667,51981551,58001,3636967
0.06,6500,943617,51845146,35001,902716
0.07,4700,3458564,52890766,84702,3462163
0.08,6500,372107,54943203,33001,347206
0.09,5400,1469627,52015049,28501,1450826
0.1,7000,3149358,51993451,65501,3095556
0.2,6400,2062137,51805440,58501,1957636
0.3,7200,3574066,52143656,32401,3479764
0.4,4600,3847671,53144870,26101,3776569
0.5,6600,2085239,52582260,39701,1904035
0.6,6400,757314,53891883,23600,734314
0.7,3800,2404844,53100368,38000,2319143
0.8,4500,2139239,53882186,42601,2094038
0.9,4100,1525528,54516089,40800,1485027
1,4000,3217998,54526948,26101,3165896
