 ,DA,SA,LL,TV,VEC
1e-05,5100,37528593,102881800,36001,39428128
2e-05,5700,986418,105097541,26901,4144476
3e-05,4300,2589748,100959665,43101,6664623
4e-05,2600,1272223,104973939,35001,1238923
5e-05,5900,629811,101812581,34700,619812
6e-05,3400,853516,107738489,52901,856416
7e-05,5501,1300024,102345990,40001,5471901
8e-05,5700,1308224,108835110,47801,1271723
9e-05,3200,1776533,108351201,63102,1762932
0.0001,5500,2369744,109746327,73101,6332917
0.0002,3700,1048619,108828411,37300,1074920
0.0003,3400,220204,107099879,14400,219304
0.0004,4600,3737269,106142461,40800,7691243
0.0005,4900,1393926,105080241,34001,1358225
0.0006,6301,874816,106482666,27901,862616
0.0007,4800,8301053,105726953,21201,8113249
0.0008,4200,1693531,107025175,70702,1682731
0.0009,7900,1752032,108727206,55201,5697605
0.001,6400,1755132,104476328,48001,5749506
0.002,5400,1813734,105715352,51401,5822808
0.003,6201,3323161,104522428,48701,6829326
0.004,6600,1746332,110712444,73901,1780033
0.005,6300,3838571,105441547,36101,6146614
0.006,6300,2764251,109860829,69201,7770244
0.007,6800,2829752,110075432,38200,6799126
0.008,6000,679013,108796310,52501,654312
0.009,7600,2656250,104459629,108002,6614822
0.01,8300,904917,104839642,62301,1028019
0.02,4700,1388626,100601057,52501,1371926
0.03,4600,7791059,142860507,43401,7879960
0.04,4500,1723333,104062453,30401,1707432
0.05,4500,3874973,101938113,21601,11889623
0.06,3801,51100,99853973,43476,52301
0.07,7100,1062520,100038683,33301,1049720
0.08,5400,3297156,102881341,50100,7314724
0.09,5801,7819945,103786429,59001,3778070
0.1,6900,1390926,108689145,31100,1346125
0.2,6400,1334817,105974555,40200,5384869
0.3,6500,3248542,108725224,50401,3249042
0.4,5900,3700368,106745075,42200,7615941
0.5,6600,3465463,109177201,86601,7308834
0.6,5900,842315,104266306,47601,853015
0.7,4100,193704,107113584,13600,180204
0.8,7900,1745032,107976708,67501,1664331
0.9,3000,1700332,110435246,43601,5740806
1,3600,841910,109221501,41100,839911
