 ,DA,SA,LL,TV,VEC
1e-05,5400,1845833,54628972,75301,1809032
2e-05,5300,18269025,53939359,99002,18485229
3e-05,19800,637112,55799792,56401,631212
4e-05,4100,251205,56129798,26700,228204
5e-05,5100,1315124,60730780,43700,1283523
6e-05,5100,1750332,55642089,60901,1749731
7e-05,4100,511309,54587571,30700,482509
8e-05,5400,1945035,55583788,72702,1905734
9e-05,4300,3819068,53972559,36801,3792568
0.0001,6000,3705566,54179163,36301,3722466
0.0002,4900,1575828,53658354,67901,1527227
0.0003,3800,4307377,54362867,25000,4234775
0.0004,4000,2838451,54577970,45101,2795450
0.0005,4900,2904452,53984460,49601,2970053
0.0006,5301,3829268,54409867,45601,3780867
0.0007,5000,410407,53538052,44401,389906
0.0008,3200,425508,53268846,46400,425808
0.0009,3500,1496526,53771755,64101,1450326
0.001,5900,3513063,54612269,50101,3359060
0.002,8100,798514,53710055,53901,768214
0.003,6500,304706,52875640,29900,300406
0.004,8700,1834733,52746938,57901,1792332
0.005,7400,1181421,53494650,31200,1167621
0.006,7400,4129773,53006243,42201,4102973
0.007,7301,1804532,52872840,53101,1928134
0.008,4501,1497626,53149045,60001,1482627
0.009,7000,989517,52788639,29201,957017
0.01,4900,3810868,52588036,70502,3698165
0.02,6200,2054937,51800221,63601,2063837
0.03,4800,2746949,51946624,88401,2800250
0.04,7301,595310,51954024,41901,583910
0.05,6300,3815868,51822422,57301,4717684
0.06,7400,3752967,52213129,89802,3772467
0.07,5500,3177053,52135475,66201,3106852
0.08,4100,480009,52511531,32701,475108
0.09,6800,147902,51965423,49301,144202
0.1,6800,55901,51988422,22600,51601
0.2,7501,405207,52518426,40301,399707
0.3,6401,3359259,53352547,57201,3366260
0.4,6400,2257430,52722198,32000,2226729
0.5,4900,3644765,53020535,45300,3580564
0.6,8200,1468626,53435841,46000,1276223
0.7,3900,3123355,54026263,36200,3094155
0.8,4200,3598964,54206264,55401,3607764
0.9,5200,2314141,54324862,100602,2332341
1,4200,2580145,54573262,90002,2386742
