 ,DA,SA,LL,TV,VEC
1e-05,3500,18004324,53700867,38301,18757838
2e-05,19300,483209,53910872,56201,513909
3e-05,5500,622611,53768869,29301,603510
4e-05,3200,2613047,54152076,102601,2661948
5e-05,4800,4130575,54247677,82802,4064073
6e-05,4800,793314,55058592,51601,773614
7e-05,6400,614411,54256377,26701,595811
8e-05,6200,742414,54162475,51900,730114
9e-05,5600,3747567,54647785,76501,3715567
0.0001,4600,2609247,54134575,44001,2578246
0.0002,5001,763313,54188176,63801,885516
0.0003,5400,865615,54619584,27601,856615
0.0004,5100,906817,54608684,51701,909716
0.0005,5100,3115056,54049274,71501,3045855
0.0006,6000,2479445,53687067,83801,2422844
0.0007,6100,2335942,53295960,99702,2303141
0.0008,5700,2963153,53504564,74801,2983254
0.0009,5800,2925753,54112375,61201,2929253
0.001,5800,3564765,53515462,35401,3495463
0.002,8100,3255459,53630167,55701,3222958
0.003,7000,2081638,52788651,59102,2013736
0.004,6800,2188340,53554365,72901,2141639
0.005,6600,1772532,53174859,48501,1709230
0.006,7800,3088056,53263759,68802,3007254
0.007,6300,2358042,53295363,60801,2346643
0.008,7500,3554064,52706650,51401,3586165
0.009,11500,4036573,52525547,14600,4157175
0.01,8000,4047873,52629749,46301,4029872
0.02,7201,799814,51851034,60801,795115
0.03,6800,3119156,52074636,20900,3042155
0.04,5900,702713,62883434,46401,688412
0.05,6500,3364343,51841060,20100,3345643
0.06,4100,58601,51890763,30400,61101
0.07,9300,1638429,51741134,39500,1577229
0.08,7600,1892534,52010043,35300,1847034
0.09,5700,3202058,51973240,48501,3000554
0.1,7500,4051073,51941437,19900,4004673
0.2,7400,1224222,53855667,53001,1250022
0.3,7000,3177356,52541431,53901,3142356
0.4,7000,2271541,52481750,54101,2243440
0.5,3100,1624021,53210681,57101,1624521
0.6,5200,1284316,53191681,26100,1286617
0.7,3800,4155120,58723775,41200,4147119
0.8,4500,2147339,53850972,65501,2096938
0.9,4200,1752132,53565159,34000,1707331
1,6200,1526528,54053173,44901,1465326
