 ,DA,SA,LL,TV,VEC
1e-05,4100,3426462,53138068,36501,3399761
2e-05,3201,1837233,53688277,60501,1830734
3e-05,15900,1925235,54005784,56501,1883234
4e-05,5000,3159757,53377672,56401,3126857
5e-05,3700,3677267,53469274,30601,3700367
6e-05,3500,1412326,53619776,42801,1354925
7e-05,2600,95202,53553575,24000,84602
8e-05,4800,2156639,53949082,63202,1926535
9e-05,2700,231404,53943483,15800,219304
0.0001,5101,2219140,53746578,69802,2173539
0.0002,3600,960817,53671678,53301,935517
0.0003,3500,1376225,54308489,45101,1327224
0.0004,4900,3229859,58775670,29400,3215659
0.0005,5400,1456327,53808875,73201,1417526
0.0006,5100,3349561,53182863,24101,3274159
0.0007,4800,922517,54312384,49801,904817
0.0008,4000,1093220,54326285,75901,1076920
0.0009,6700,1898135,53975878,60901,1865034
0.001,9501,275705,53630372,40900,280705
0.002,6400,3775369,53514075,44600,3805470
0.003,5900,64601,53202763,36401,59401
0.004,6000,2721249,53172367,123002,2664749
0.005,5800,2080638,53183358,87802,2029336
0.006,6400,2634848,52684258,102102,2608048
0.007,4500,1624130,52866961,65002,1638229
0.008,6401,1356724,53043164,90101,1431526
0.009,7100,308006,52774055,18000,293706
0.01,5700,4033873,52158649,86501,3902371
0.02,7900,1894135,51753741,55901,1850434
0.03,6400,3015755,51610738,93401,2976154
0.04,7201,1156021,51874541,52801,989018
0.05,5600,3481764,51984946,54001,3452363
0.06,6200,3747368,52196049,28000,3708368
0.07,5400,1160997,51872655,55500,1151396
0.08,7100,593911,52222245,19401,611811
0.09,8701,3581265,52244659,92401,3518565
0.1,7000,1131021,51818351,37501,975418
0.2,8301,881516,52052253,29501,853215
0.3,5800,3929650,52233771,40600,3902450
0.4,9200,2942338,52500690,83501,2674135
0.5,3600,511410,53647495,34801,495809
0.6,7200,452608,53795303,58401,447709
0.7,5601,3931472,53957099,90502,3838171
0.8,3700,941717,53959389,43801,893216
0.9,6300,394007,54216473,30601,381306
1,4200,3557665,54120975,74101,3483663
