 ,DA,SA,LL,TV,VEC
1e-05,6200,1017331,54536249,51202,1010430
2e-05,3900,2967890,54274841,46201,2918588
3e-05,2700,2180066,54069835,52801,2114864
4e-05,5600,3280500,53641921,64102,3271399
5e-05,6300,2603279,54103835,51002,2646180
6e-05,4600,2330471,53740325,41401,2313370
7e-05,4500,1513146,54059896,73601,1541719
8e-05,3500,1129215,60043470,64501,1135415
9e-05,5900,3825549,54241596,22901,3790248
0.0001,4100,919812,53214383,36800,925112
0.0002,4501,169502,53419185,34601,169202
0.0003,5900,3191641,53856591,43201,3137040
0.0004,5601,3614942,53549405,60602,3604842
0.0005,5000,2692006,53227192,66203,2607202
0.0006,3900,655708,53837195,37701,679408
0.0007,7100,3831449,53960896,55901,3772949
0.0008,10300,2122227,53842695,81801,2130828
0.0009,6200,3652447,53458090,34300,3618747
0.001,5100,2782436,53434489,61101,2760036
0.002,7600,2785245,54004955,43701,2751744
0.003,7901,1386125,53590364,67202,1366424
0.004,7401,1431226,53324268,45300,1415626
0.005,8300,3082656,53438970,34601,3092656
0.006,7800,90202,52760353,17500,77802
0.007,7400,3448763,57548050,21501,3395862
0.008,7700,3873570,52853961,14100,3893371
0.009,7600,3587666,52923168,61201,3502464
0.01,7601,2161939,52451756,72701,2096139
0.02,6600,24900,52201852,32701,24700
0.03,9000,1542028,51958749,55601,1540428
0.04,4000,68902,51979948,41601,71101
0.05,8001,3018255,51989149,37500,3081657
0.06,5200,2080238,52005545,41901,2054537
0.07,7200,2252541,51759749,36601,2281042
0.08,6300,4178977,51732746,15400,4195777
0.09,6600,3382737,52193132,34500,3409637
0.1,6600,3608246,51846451,50700,3599646
0.2,6400,562810,51792247,48801,534010
0.3,5400,3082856,52834462,33801,3062355
0.4,8601,484708,52751664,48701,437608
0.5,6500,4032173,52672061,38801,3951372
0.6,4700,3693568,54509395,25100,3655967
0.7,3600,638012,53209173,49201,623312
0.8,6900,28301,54009780,38401,29401
0.9,4700,3279360,54361894,22701,3250759
1,5500,3386262,54767197,101502,3332860
